"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0006260~DNA replication"	9	47.3684210526316	1.77799171387088e-12	"MCM4, MCM3, TOPBP1, TIMELESS, RFC5, RNASEH2A, NASP, PCNA, MCM2"	19	155	16792	51.3168081494058	3.59160479135312e-10	3.59160479135312e-10	2.23219220885085e-09
"GOTERM_BP_DIRECT"	"GO:0000082~G1/S transition of mitotic cell cycle"	5	26.3157894736842	3.67781766552343e-06	"MCM4, MCM3, PCNA, MCM2, RANBP1"	19	102	16792	43.3230134158927	0.000742644637467316	0.000371391284476719	0.00461717577969756
"GOTERM_BP_DIRECT"	"GO:0006270~DNA replication initiation"	4	21.0526315789474	5.03096006237098e-06	"MCM4, MCM3, TOPBP1, MCM2"	19	32	16792	110.473684210526	0.00101574027522222	0.000338694792952454	0.006315877369234
"GOTERM_BP_DIRECT"	"GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"	3	15.7894736842105	0.0019755659239958	"E2F7, PCNA, CASP2"	19	62	16792	42.7640067911715	0.329317229818917	0.0950402001993759	2.45209023557692
"GOTERM_BP_DIRECT"	"GO:0008283~cell proliferation"	4	21.0526315789474	0.00657107519470738	"DTYMK, NASP, PCNA, PRKDC"	19	366	16792	9.65890135174001	0.73598186119406	0.23382715931956	7.94353470589623
"GOTERM_BP_DIRECT"	"GO:0006334~nucleosome assembly"	3	15.7894736842105	0.00707484485586865	"NASP, H2AFX, MCM2"	19	119	16792	22.2804068996019	0.761693597686227	0.212611105646291	8.52788468375363
"GOTERM_BP_DIRECT"	"GO:0035234~ectopic germ cell programmed cell death"	2	10.5263157894737	0.00854518211540657	"PRKDC, CASP2"	19	8	16792	220.947368421053	0.823342792733129	0.219366225680408	10.2139434894354
"GOTERM_BP_DIRECT"	"GO:0006268~DNA unwinding involved in DNA replication"	2	10.5263157894737	0.0106706764262361	"MCM4, MCM2"	19	10	16792	176.757894736842	0.88548612740121	0.237293824656546	12.6007642309273
"GOTERM_BP_DIRECT"	"GO:0070987~error-free translesion synthesis"	2	10.5263157894737	0.0201822567835507	"RFC5, PCNA"	19	19	16792	93.0304709141274	0.983731386611785	0.367207721778448	22.5832948996417
"GOTERM_BP_DIRECT"	"GO:0042276~error-prone translesion synthesis"	2	10.5263157894737	0.0201822567835507	"RFC5, PCNA"	19	19	16792	93.0304709141274	0.983731386611785	0.367207721778448	22.5832948996417
"GOTERM_BP_DIRECT"	"GO:0006974~cellular response to DNA damage stimulus"	3	15.7894736842105	0.0205070554563668	"TOPBP1, TIMELESS, H2AFX"	19	208	16792	12.746963562753	0.984785242565	0.341999076278095	22.9048589859833
"GOTERM_BP_DIRECT"	"GO:0007049~cell cycle"	3	15.7894736842105	0.0221982420474345	"DTYMK, NASP, MCM2"	19	217	16792	12.2182876546204	0.989268402553381	0.337830018904187	24.5594297779684
"GOTERM_BP_DIRECT"	"GO:0006297~nucleotide-excision repair, DNA gap filling"	2	10.5263157894737	0.0254290821936741	"RFC5, PCNA"	19	24	16792	73.6491228070175	0.994500586388421	0.351823872183446	27.6298100177472
"GOTERM_BP_DIRECT"	"GO:0000070~mitotic sister chromatid segregation"	2	10.5263157894737	0.0264752580357635	"ZWINT, MAD2L1"	19	25	16792	70.7031578947368	0.995573171571762	0.340932028426647	28.5991025561474
"GOTERM_BP_DIRECT"	"GO:0046686~response to cadmium ion"	2	10.5263157894737	0.0264752580357635	"DTYMK, PCNA"	19	25	16792	70.7031578947368	0.995573171571762	0.340932028426647	28.5991025561474
"GOTERM_BP_DIRECT"	"GO:0045739~positive regulation of DNA repair"	2	10.5263157894737	0.0316902467694057	"PCNA, H2AFX"	19	30	16792	58.919298245614	0.998504143724975	0.371643055616754	33.2550800006216
"GOTERM_BP_DIRECT"	"GO:0007093~mitotic cell cycle checkpoint"	2	10.5263157894737	0.0337688455658028	"ZWINT, MAD2L1"	19	32	16792	55.2368421052632	0.999030898286671	0.370361478050177	35.0316872570235
"GOTERM_BP_DIRECT"	"GO:0000722~telomere maintenance via recombination"	2	10.5263157894737	0.0337688455658028	"RFC5, PCNA"	19	32	16792	55.2368421052632	0.999030898286671	0.370361478050177	35.0316872570235
"GOTERM_BP_DIRECT"	"GO:0006298~mismatch repair"	2	10.5263157894737	0.0368788439184606	"RNASEH2A, PCNA"	19	35	16792	50.5022556390977	0.999494703377146	0.377740336591879	37.6087018673409
"GOTERM_BP_DIRECT"	"GO:0019985~translesion synthesis"	2	10.5263157894737	0.0379134074322147	"RFC5, PCNA"	19	36	16792	49.0994152046784	0.999593312507534	0.368250722539442	38.444886936222
"GOTERM_BP_DIRECT"	"GO:0042769~DNA damage response, detection of DNA damage"	2	10.5263157894737	0.0379134074322147	"RFC5, PCNA"	19	36	16792	49.0994152046784	0.999593312507534	0.368250722539442	38.444886936222
"GOTERM_BP_DIRECT"	"GO:0006296~nucleotide-excision repair, DNA incision, 5'-to lesion"	2	10.5263157894737	0.0389469213187691	"RFC5, PCNA"	19	37	16792	47.7724039829303	0.999672682212974	0.35969454707463	39.2699141573332
"GOTERM_BP_DIRECT"	"GO:0033683~nucleotide-excision repair, DNA incision"	2	10.5263157894737	0.0399793865774423	"RFC5, PCNA"	19	38	16792	46.5152354570637	0.999736565429995	0.351941283834392	40.0839317628927
"GOTERM_BP_DIRECT"	"GO:0008630~intrinsic apoptotic signaling pathway in response to DNA damage"	2	10.5263157894737	0.0492245506599812	"PRKDC, CASP2"	19	47	16792	37.6080627099664	0.999962696660588	0.399397154296187	46.938165894902
"GOTERM_BP_DIRECT"	"GO:0010212~response to ionizing radiation"	2	10.5263157894737	0.0512675808515443	"TOPBP1, H2AFX"	19	49	16792	36.0730397422127	0.999975843405697	0.397239815126481	48.3519740499348
"GOTERM_BP_DIRECT"	"GO:0042752~regulation of circadian rhythm"	2	10.5263157894737	0.0512675808515443	"TIMELESS, PRKDC"	19	49	16792	36.0730397422127	0.999975843405697	0.397239815126481	48.3519740499348
"GOTERM_BP_DIRECT"	"GO:0051301~cell division"	3	15.7894736842105	0.0532089368888142	"ZWINT, TIMELESS, MAD2L1"	19	350	16792	7.57533834586466	0.999984028773005	0.394701048092308	49.6632170099907
"GOTERM_BP_DIRECT"	"GO:0006303~double-strand break repair via nonhomologous end joining"	2	10.5263157894737	0.0654531279796265	"H2AFX, PRKDC"	19	63	16792	28.0568086883876	0.999998848086627	0.448175648295945	57.2521040461412
"GOTERM_BP_DIRECT"	"GO:0006302~double-strand break repair"	2	10.5263157894737	0.0684667128513425	"H2AFX, PRKDC"	19	66	16792	26.7814992025518	0.999999400108857	0.449505456302344	58.950810606506
"GOTERM_BP_DIRECT"	"GO:0006283~transcription-coupled nucleotide-excision repair"	2	10.5263157894737	0.0764581329785319	"RFC5, PCNA"	19	74	16792	23.8862019914651	0.999999894747892	0.474116878438644	63.159229110089
