"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0001764~neuron migration"	4	40	1.94185460191482e-05	"PTK2, NRP1, SEMA6A, MYH10"	10	105	16792	63.9695238095238	0.00441768467710979	0.00441768467710979	0.0248578220776063
"GOTERM_BP_DIRECT"	"GO:0007411~axon guidance"	4	40	6.71119669145201e-05	"PTK2, NRP1, SEMA6A, MYH10"	10	159	16792	42.2440251572327	0.0151855605846324	0.00762182641123776	0.0858863423519374
"GOTERM_BP_DIRECT"	"GO:0030198~extracellular matrix organization"	4	40	0.000124913297134846	"PTK2, COL1A1, COL5A1, COL1A2"	10	196	16792	34.269387755102	0.0280802218300789	0.00944907779398874	0.159802913305784
"GOTERM_BP_DIRECT"	"GO:0001568~blood vessel development"	3	30	0.000177730494466669	"COL1A1, COL5A1, COL1A2"	10	38	16792	132.568421052632	0.0397159512894296	0.0100803874085736	0.227301672764013
"GOTERM_BP_DIRECT"	"GO:0030199~collagen fibril organization"	3	30	0.000187285460596917	"COL1A1, COL5A1, COL1A2"	10	39	16792	129.169230769231	0.0418060650308234	0.00850464596976408	0.239508131995037
"GOTERM_BP_DIRECT"	"GO:0030574~collagen catabolic process"	3	30	0.000506007304313325	"COL1A1, COL5A1, COL1A2"	10	64	16792	78.7125	0.108989319224128	0.0190493672034372	0.645886944272978
"GOTERM_BP_DIRECT"	"GO:0032964~collagen biosynthetic process"	2	20	0.00321198877878829	"COL1A1, COL5A1"	10	6	16792	559.733333333333	0.519780548775202	0.0994840853158183	4.03511060747737
"GOTERM_BP_DIRECT"	"GO:0043589~skin morphogenesis"	2	20	0.00481454154842472	"COL1A1, COL1A2"	10	9	16792	373.155555555556	0.667250885801773	0.128505574488118	5.99171016196057
"GOTERM_BP_DIRECT"	"GO:0070208~protein heterotrimerization"	2	20	0.00748037405078885	"COL1A1, COL1A2"	10	14	16792	239.885714285714	0.819484071419287	0.173218758735221	9.1652052813389
"GOTERM_BP_DIRECT"	"GO:0048843~negative regulation of axon extension involved in axon guidance"	2	20	0.0138524913564732	"NRP1, SEMA6A"	10	26	16792	129.169230769231	0.958432963013178	0.272429793340833	16.3548620384335
"GOTERM_BP_DIRECT"	"GO:0060325~face morphogenesis"	2	20	0.0159684347157964	"RRAS, COL1A1"	10	30	16792	111.946666666667	0.974528250151261	0.28369785311715	18.6237214193114
"GOTERM_BP_DIRECT"	"GO:0003007~heart morphogenesis"	2	20	0.0170248922446414	"PTK2, COL5A1"	10	32	16792	104.95	0.980061402843535	0.278381126747481	19.735164877598
"GOTERM_BP_DIRECT"	"GO:0071526~semaphorin-plexin signaling pathway"	2	20	0.017552742838656	"NRP1, SEMA6A"	10	33	16792	101.769696969697	0.982359627687382	0.266979736229655	20.285230082235
"GOTERM_BP_DIRECT"	"GO:0007155~cell adhesion"	3	30	0.0236328054535782	"COL1A1, COL5A1, MYH10"	10	459	16792	10.9751633986928	0.995716440618819	0.322603108460812	26.3755082166289
"GOTERM_BP_DIRECT"	"GO:0071230~cellular response to amino acid stimulus"	2	20	0.0249162419079941	"COL1A1, COL1A2"	10	47	16792	71.4553191489362	0.996826355141588	0.318544938278193	27.6049659337207
"GOTERM_BP_DIRECT"	"GO:0048010~vascular endothelial growth factor receptor signaling pathway"	2	20	0.0379434140480968	"PTK2, NRP1"	10	72	16792	46.6444444444445	0.999852177455468	0.423752847831054	39.0568032892405
"GOTERM_BP_DIRECT"	"GO:0009887~organ morphogenesis"	2	20	0.0482535202562843	"NRP1, SEMA6A"	10	92	16792	36.504347826087	0.999987327810866	0.484851487921066	46.9093769398161
"GOTERM_BP_DIRECT"	"GO:0007179~transforming growth factor beta receptor signaling pathway"	2	20	0.0482535202562843	"PTK2, COL1A2"	10	92	16792	36.504347826087	0.999987327810866	0.484851487921066	46.9093769398161
"GOTERM_BP_DIRECT"	"GO:0030336~negative regulation of cell migration"	2	20	0.0497915349785371	"RRAS, DPYSL3"	10	95	16792	35.3515789473684	0.999991235884907	0.476352134802167	47.9973444384075
"GOTERM_BP_DIRECT"	"GO:0030168~platelet activation"	2	20	0.05998863137902	"COL1A1, COL1A2"	10	115	16792	29.2034782608696	0.999999251230444	0.524010609642011	54.7065375281851
"GOTERM_BP_DIRECT"	"GO:0050900~leukocyte migration"	2	20	0.0635345656413739	"COL1A1, COL1A2"	10	122	16792	27.527868852459	0.999999683685262	0.526842235389508	56.8459043701077
"GOTERM_BP_DIRECT"	"GO:0001501~skeletal system development"	2	20	0.0710929870266331	"COL1A1, COL1A2"	10	137	16792	24.5138686131387	0.999999950149318	0.550975484851761	61.0987684579059
"GOTERM_BP_DIRECT"	"GO:0008360~regulation of cell shape"	2	20	0.072598147235428	"PTK2, MYH10"	10	140	16792	23.9885714285714	0.999999965557498	0.542093264605521	61.8980900820977
"GOTERM_BP_DIRECT"	"GO:0050776~regulation of immune response"	2	20	0.0914767491565539	"COL1A1, COL1A2"	10	178	16792	18.8674157303371	0.999999999683322	0.613647777737326	70.7183480127556
"GOTERM_BP_DIRECT"	"GO:0007596~blood coagulation"	2	20	0.0944261428144178	"COL1A1, COL1A2"	10	184	16792	18.2521739130435	0.999999999849116	0.610258343676075	71.9122975654359
"GOTERM_BP_DIRECT"	"GO:0030335~positive regulation of cell migration"	2	20	0.0944261428144178	"PTK2, COL1A1"	10	184	16792	18.2521739130435	0.999999999849116	0.610258343676075	71.9122975654359
