"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0045944~positive regulation of transcription from RNA polymerase II promoter"	5	45.4545454545455	0.00182974370705552	"TCF12, CHUK, ATF2, HIF1A, SIRT1"	11	981	16792	7.78055787230099	0.425881913983387	0.425881913983387	2.42124914907869
"GOTERM_BP_DIRECT"	"GO:0016239~positive regulation of macroautophagy"	2	18.1818181818182	0.0136165096438248	"HIF1A, SIRT1"	11	23	16792	132.743083003953	0.984300863316657	0.87470380419445	16.7636351636017
"GOTERM_BP_DIRECT"	"GO:0030316~osteoclast differentiation"	2	18.1818181818182	0.0136165096438248	"OSTM1, IREB2"	11	23	16792	132.743083003953	0.984300863316657	0.87470380419445	16.7636351636017
"GOTERM_BP_DIRECT"	"GO:0032007~negative regulation of TOR signaling"	2	18.1818181818182	0.0165544461313281	"HIF1A, SIRT1"	11	28	16792	109.038961038961	0.993641607477531	0.814739665058692	20.0211047516436
"GOTERM_BP_DIRECT"	"GO:0006879~cellular iron ion homeostasis"	2	18.1818181818182	0.025902995849017	"HIF1A, IREB2"	11	44	16792	69.3884297520661	0.99964805976176	0.863032593966875	29.6182651076908
"GOTERM_BP_DIRECT"	"GO:0008542~visual learning"	2	18.1818181818182	0.0264846157468196	"NPTN, HIF1A"	11	45	16792	67.8464646464647	0.999706320150764	0.80340393100884	30.1786097397088
"GOTERM_BP_DIRECT"	"GO:0003151~outflow tract morphogenesis"	2	18.1818181818182	0.0270659230765702	"ATF2, HIF1A"	11	46	16792	66.3715415019763	0.99975493873053	0.74984312298713	30.7345262548667
"GOTERM_BP_DIRECT"	"GO:0007266~Rho protein signal transduction"	2	18.1818181818182	0.029388029697039	"ROCK1, CHUK"	11	50	16792	61.0618181818182	0.999881196333265	0.72504513626969	32.9146017360769
"GOTERM_BP_DIRECT"	"GO:0007249~I-kappaB kinase/NF-kappaB signaling"	2	18.1818181818182	0.0351714895349354	"ROCK1, CHUK"	11	60	16792	50.8848484848485	0.999980573754547	0.742339046876256	38.0713719003589
"GOTERM_BP_DIRECT"	"GO:0006366~transcription from RNA polymerase II promoter"	3	27.2727272727273	0.0356326326516896	"TCF12, ATF2, HIF1A"	11	513	16792	8.92716640085061	0.999983193419692	0.705220209328532	38.466333950346
"GOTERM_BP_DIRECT"	"GO:0001938~positive regulation of endothelial cell proliferation"	2	18.1818181818182	0.0403500654862553	"HIF1A, SIRT1"	11	69	16792	44.2476943346509	0.999996196443123	0.712909387733805	42.3750169385673
"GOTERM_BP_DIRECT"	"GO:0007517~muscle organ development"	2	18.1818181818182	0.0517685583528506	"TCF12, SIRT1"	11	89	16792	34.3043922369765	0.999999898830746	0.76874276828578	50.9049250458018
"GOTERM_BP_DIRECT"	"GO:0071456~cellular response to hypoxia"	2	18.1818181818182	0.0557360482995651	"HIF1A, SIRT1"	11	96	16792	31.8030303030303	0.999999971600981	0.764977949474792	53.5839979803656
"GOTERM_BP_DIRECT"	"GO:0071356~cellular response to tumor necrosis factor"	2	18.1818181818182	0.0636262385439617	"CHUK, SIRT1"	11	110	16792	27.7553719008264	0.999999997765819	0.78395333382724	58.5144683124526
"GOTERM_BP_DIRECT"	"GO:0045766~positive regulation of angiogenesis"	2	18.1818181818182	0.0664297508060449	"HIF1A, SIRT1"	11	115	16792	26.5486166007905	0.999999999099379	0.774110597714817	60.1463136384999
"GOTERM_BP_DIRECT"	"GO:0001934~positive regulation of protein phosphorylation"	2	18.1818181818182	0.0731273836559344	"NPTN, SIRT1"	11	127	16792	24.0400858983536	0.999999999898357	0.78432240102611	63.8074172027289
"GOTERM_BP_DIRECT"	"GO:0008152~metabolic process"	2	18.1818181818182	0.0956859460213183	"IREB2, ACSL4"	11	168	16792	18.1731601731602	0.999999999999942	0.851133708230654	73.9739664865446
