"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0016338~calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules"	3	21.4285714285714	0.000115228633593142	"CLDN7, CLDN4, CLDN3"	14	21	16792	171.34693877551	0.0135057302514551	0.0135057302514551	0.131792736291048
"GOTERM_BP_DIRECT"	"GO:0034332~adherens junction organization"	3	21.4285714285714	0.000362894614574402	"CDH3, JUP, CDH1"	14	37	16792	97.2509652509653	0.0419251152393664	0.0211870021497295	0.414524335481259
"GOTERM_BP_DIRECT"	"GO:0016337~single organismal cell-cell adhesion"	3	21.4285714285714	0.00267586078980354	"CDH3, JUP, CDH1"	14	101	16792	35.6265912305516	0.271067965134994	0.100027970060596	3.01992307019935
"GOTERM_BP_DIRECT"	"GO:0071681~cellular response to indole-3-methanol"	2	14.2857142857143	0.00386536171619854	"JUP, CDH1"	14	5	16792	479.771428571429	0.366817431749106	0.1079642959498	4.33545109943593
"GOTERM_BP_DIRECT"	"GO:2000147~positive regulation of cell motility"	2	14.2857142857143	0.0107882776952312	"EPCAM, CLDN7"	14	14	16792	171.34693877551	0.721944178262303	0.225847717683924	11.6740289441126
"GOTERM_BP_DIRECT"	"GO:0061436~establishment of skin barrier"	2	14.2857142857143	0.0138508504036246	"SFN, CLDN4"	14	18	16792	133.269841269841	0.807146583887966	0.239899142124604	14.7534431404337
"GOTERM_BP_DIRECT"	"GO:0098609~cell-cell adhesion"	3	21.4285714285714	0.0180006289899771	"EPCAM, SFN, EPS8L1"	14	271	16792	13.2778070637849	0.882747331795108	0.263763179520145	18.7697739553289
"GOTERM_BP_DIRECT"	"GO:0090002~establishment of protein localization to plasma membrane"	2	14.2857142857143	0.0320432460203429	"JUP, CDH1"	14	42	16792	57.1156462585034	0.978570964224203	0.381449262939432	31.114133338281
"GOTERM_BP_DIRECT"	"GO:0031424~keratinization"	2	14.2857142857143	0.0365426795768918	"CDH3, SFN"	14	48	16792	49.9761904761905	0.987633900275773	0.386201446678611	34.6910472363337
"GOTERM_BP_DIRECT"	"GO:0051291~protein heterooligomerization"	2	14.2857142857143	0.0506638345561599	"CLDN3, JUP"	14	67	16792	35.8038379530917	0.997834475751056	0.458552559452184	44.8448425300735
"GOTERM_BP_DIRECT"	"GO:0007165~signal transduction"	4	28.5714285714286	0.0559470543639202	"SFN, CLDN4, CLDN3, JUP"	14	1161	16792	4.13239817890981	0.998879093219504	0.460763793101317	48.257349299896
