"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0000082~G1/S transition of mitotic cell cycle"	23	45.0980392156863	1.18003046296725e-36	"MCM4, MCM3, MCM6, MCM5, MCM7, PKMYT1, CDC7, CDK2, CDKN2A, CDK4, CDC45, CDKN1B, CDKN1A, SKP2, MCM2, CDK1, DBF4, CCNE2, CDKN2C, CDC25A, CDC6, PCNA, CCNE1"	51	102	16792	74.243752402922	5.07413099075919e-34	5.07413099075919e-34	1.66322837306117e-33
"GOTERM_BP_DIRECT"	"GO:0051301~cell division"	25	49.0196078431373	1.49555452015112e-27	"SMC1A, CHEK2, CDC23, CDC7, CDK1, ANAPC10, SMC3, RAD21, BUB1B, MCM5, CCNA2, BUB1, CDK2, CDK4, WEE1, PTTG1, CCNE2, CCNB2, CDC25C, CDC25A, CDC6, CDC20, CCNB1, MAD2L1, CCNE1"	51	350	16792	23.5182072829132	6.43088443664983e-25	3.21544221832491e-25	2.1079529634518e-24
"GOTERM_BP_DIRECT"	"GO:0006260~DNA replication"	17	33.3333333333333	4.65645183937826e-21	"MCM4, MCM3, MCM6, MCM5, MCM7, CHEK1, CDC7, CDK2, CDC45, MCM2, CDK1, DBF4, CDC25C, CDC25A, CDC6, ATR, PCNA"	51	155	16792	36.1118279569892	2.00227429093265e-18	6.67424763644217e-19	6.56317193504665e-18
"GOTERM_BP_DIRECT"	"GO:0007067~mitotic nuclear division"	18	35.2941176470588	2.71164623136263e-19	"CDC23, CCNA2, BUB1, PKMYT1, CDK2, WEE1, PTTG1, CDK1, ANAPC10, CDC25C, CCNB2, SMC3, CDC25A, CDC6, CDC20, PLK1, RAD21, BUB1B"	51	248	16792	23.8975332068311	1.16600787948593e-16	2.91501969871483e-17	3.82200891523245e-16
"GOTERM_BP_DIRECT"	"GO:0006270~DNA replication initiation"	11	21.5686274509804	1.28350361609424e-18	"MCM4, MCM3, MCM6, CCNE2, MCM5, MCM7, CDC6, CDC7, CDC45, CCNE1, MCM2"	51	32	16792	113.18137254902	5.51906554920523e-16	1.10381310984105e-16	1.80907162841082e-15
"GOTERM_BP_DIRECT"	"GO:0051726~regulation of cell cycle"	14	27.4509803921569	2.82227086081075e-17	"PKMYT1, WEE1, E2F5, SKP2, E2F2, CCNE2, CCNB2, CDC25C, CDC25A, PLK1, RBL2, RBL1, CCNB1, CCNE1"	51	124	16792	37.1739405439595	1.21357647014862e-14	2.0226274502477e-15	3.97793202758568e-14
"GOTERM_BP_DIRECT"	"GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"	11	21.5686274509804	1.99104323045184e-15	"CHEK2, CDC25C, E2F1, TFDP1, RBL2, CDK2, CCNB1, PCNA, CDKN1B, CDKN1A, CDK1"	51	62	16792	58.416192283365	8.59312621059871e-13	1.22790666523542e-13	2.8199664825479e-12
"GOTERM_BP_DIRECT"	"GO:0000086~G2/M transition of mitotic cell cycle"	13	25.4901960784314	4.96919555770297e-15	"CHEK2, PKMYT1, CDK2, CHEK1, WEE1, CDKN1A, SKP2, CDK1, CCNB2, CDC25C, CDC25A, PLK1, CCNB1"	51	137	16792	31.2431658794905	2.14828155264968e-12	2.68562949656825e-13	7.03881397612349e-12
"GOTERM_BP_DIRECT"	"GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity"	9	17.6470588235294	1.96911252124878e-13	"CCNE2, CDKN2C, CDC25C, CCNA2, CDC25A, CDC6, PKMYT1, CDKN1B, CDKN1A"	51	39	16792	75.9819004524887	8.46900327644562e-11	9.4100283121179e-12	2.77600165077274e-10
"GOTERM_BP_DIRECT"	"GO:0031145~anaphase-promoting complex-dependent catabolic process"	10	19.6078431372549	1.51401564209049e-12	"ANAPC10, CDC23, PLK1, CDC20, CCNB1, BUB1B, MAD2L1, SKP2, CDK1, PTTG1"	51	79	16792	41.6778356912385	6.5102478963297e-10	6.5102478963297e-11	2.13397077786226e-09
"GOTERM_BP_DIRECT"	"GO:0051439~regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle"	7	13.7254901960784	4.96289226377266e-11	"ANAPC10, CDC23, PLK1, CDC20, CDK2, CCNB1, CDK1"	51	23	16792	100.208013640239	2.13404558468966e-08	1.94004146081284e-09	6.9951000547519e-08
"GOTERM_BP_DIRECT"	"GO:0051436~negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle"	8	15.6862745098039	1.54227808232873e-09	"ANAPC10, CDC23, CDC20, CDK2, CCNB1, BUB1B, MAD2L1, CDK1"	51	71	16792	37.0991438829053	6.63179356319432e-07	5.52649631613278e-08	2.17380883293927e-06
"GOTERM_BP_DIRECT"	"GO:0051437~positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition"	8	15.6862745098039	2.50701045480111e-09	"ANAPC10, CDC23, PLK1, CDC20, CCNB1, BUB1B, MAD2L1, CDK1"	51	76	16792	34.6584107327141	1.07801393012252e-06	8.29241897370991e-08	3.53357904048224e-06
"GOTERM_BP_DIRECT"	"GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process"	9	17.6470588235294	1.53468594886819e-08	"ANAPC10, CDC23, PLK1, CDC20, CCNB1, BUB1B, MAD2L1, CDK1, PTTG1"	51	153	16792	19.3679354094579	6.59912783973482e-06	4.71367718524185e-07	2.16310767520156e-05
"GOTERM_BP_DIRECT"	"GO:0007062~sister chromatid cohesion"	8	15.6862745098039	2.13835446894972e-08	"SMC1A, SMC3, BUB1, PLK1, CDC20, RAD21, BUB1B, MAD2L1"	51	103	16792	25.5731962687988	9.19488205153307e-06	6.12994767057451e-07	3.01396569146739e-05
"GOTERM_BP_DIRECT"	"GO:0090399~replicative senescence"	5	9.80392156862745	3.38246020261343e-08	"CHEK2, ATR, CHEK1, CDKN2A, CDKN1A"	51	12	16792	137.18954248366	1.45444733375966e-05	9.09035781204715e-07	4.76750618538802e-05
"GOTERM_BP_DIRECT"	"GO:0007093~mitotic cell cycle checkpoint"	6	11.7647058823529	3.61241975494889e-08	"SMC1A, BUB1, CHEK1, BUB1B, TTK, MAD2L1"	51	32	16792	61.7352941176471	1.55332845723777e-05	9.13729301110777e-07	5.09162923711948e-05
"GOTERM_BP_DIRECT"	"GO:0007094~mitotic spindle assembly checkpoint"	5	9.80392156862745	3.2531245767514e-07	"BUB1, PLK1, BUB1B, TTK, MAD2L1"	51	20	16792	82.3137254901961	0.000139874596174039	7.77132422191684e-06	0.000458520160440123
"GOTERM_BP_DIRECT"	"GO:0045736~negative regulation of cyclin-dependent protein serine/threonine kinase activity"	5	9.80392156862745	4.89008609522877e-07	"CDKN2C, PLK1, CDKN2A, CDKN1B, CDKN1A"	51	22	16792	74.8306595365419	0.0002102516475192	1.10669784182393e-05	0.00068924524869729
