"Category"	"Term"	"Count"	"X."	"PValue"	"Genes"	"List.Total"	"Pop.Hits"	"Pop.Total"	"Fold.Enrichment"	"Bonferroni"	"Benjamini"	"FDR"
"GOTERM_BP_DIRECT"	"GO:0046007~negative regulation of activated T cell proliferation"	3	8.10810810810811	0.000133673208527695	"LRRC32, CD274, PDCD1LG2"	34	9	16792	164.627450980392	0.0328682395640045	0.0328682395640045	0.173515199332741
"GOTERM_BP_DIRECT"	"GO:0031295~T cell costimulation"	4	10.8108108108108	0.000475808042948728	"CD80, CD274, TNFSF13B, PDCD1LG2"	34	78	16792	25.3273001508296	0.112174726013141	0.0577551942372625	0.616359990713677
"GOTERM_BP_DIRECT"	"GO:0006955~immune response"	6	16.2162162162162	0.00128650162382118	"CD40, CD274, TNFSF13B, PDCD1LG2, IFI6, LY75"	34	421	16792	7.03870336733268	0.275180390354881	0.101723624119541	1.65845844655562
"GOTERM_BP_DIRECT"	"GO:0007155~cell adhesion"	6	16.2162162162162	0.00188319174366404	"KITLG, NRP2, CD58, ITGB8, NINJ1, F11R"	34	459	16792	6.4559784698193	0.375773374492261	0.111135477892311	2.41901422769654
"GOTERM_BP_DIRECT"	"GO:0038156~interleukin-3-mediated signaling pathway"	2	5.40540540540541	0.00392669778266823	"IL3RA, CSF2RB"	34	2	16792	493.882352941176	0.626040163163677	0.178580530646475	4.98277380391222
"GOTERM_BP_DIRECT"	"GO:0043547~positive regulation of GTPase activity"	6	16.2162162162162	0.00460904207461313	"EREG, CD40, KITLG, IL3RA, CSF2RB, F11R"	34	565	16792	5.2447683498178	0.684918553994091	0.175095248855904	5.82489172532319
"GOTERM_BP_DIRECT"	"GO:0042102~positive regulation of T cell proliferation"	3	8.10810810810811	0.00617350742007057	"CD274, TNFSF13B, PDCD1LG2"	34	60	16792	24.6941176470588	0.787361253217227	0.198416230756588	7.72974457701036
"GOTERM_BP_DIRECT"	"GO:0001525~angiogenesis"	4	10.8108108108108	0.00940146631582518	"EREG, NRP2, TGFA, CALCRL"	34	223	16792	8.85887628594038	0.905719864600282	0.255606581495875	11.5481453821705
"GOTERM_BP_DIRECT"	"GO:0036016~cellular response to interleukin-3"	2	5.40540540540541	0.00978872390407781	"IL3RA, CSF2RB"	34	5	16792	197.552941176471	0.914499846359771	0.239096371672026	11.9963050096754
"GOTERM_BP_DIRECT"	"GO:0014066~regulation of phosphatidylinositol 3-kinase signaling"	3	8.10810810810811	0.0102460711179438	"EREG, KITLG, CD80"	34	78	16792	18.9954751131222	0.923825678281728	0.226997569255876	12.5228773124834
"GOTERM_BP_DIRECT"	"GO:0000165~MAPK cascade"	4	10.8108108108108	0.0145078299401607	"EREG, KITLG, IL3RA, CSF2RB"	34	262	16792	7.54018859452178	0.974100312899753	0.282612100394468	17.2917745615342
"GOTERM_BP_DIRECT"	"GO:0046854~phosphatidylinositol phosphorylation"	3	8.10810810810811	0.0146252960973961	"EREG, KITLG, CD80"	34	94	16792	15.7622027534418	0.974860752874675	0.26430801902644	17.4197536841123
"GOTERM_BP_DIRECT"	"GO:0007166~cell surface receptor signaling pathway"	4	10.8108108108108	0.016340625575395	"IL13RA1, CD274, GPR157, CALCRL"	34	274	16792	7.2099613568055	0.983737631402929	0.271551666850104	19.267898881187
"GOTERM_BP_DIRECT"	"GO:0045741~positive regulation of epidermal growth factor-activated receptor activity"	2	5.40540540540541	0.0175527428388025	"EREG, TGFA"	34	9	16792	109.751633986928	0.988051562228707	0.271104816517319	20.5507652735075
"GOTERM_BP_DIRECT"	"GO:0048015~phosphatidylinositol-mediated signaling"	3	8.10810810810811	0.018350198843207	"EREG, KITLG, CD80"	34	106	16792	13.9778024417314	0.990246831275583	0.2655824453907	21.3844771954851
"GOTERM_BP_DIRECT"	"GO:0032693~negative regulation of interleukin-10 production"	2	5.40540540540541	0.0233369847780519	"CD274, PDCD1LG2"	34	12	16792	82.3137254901961	0.997269856430699	0.308548707356221	26.4175280982145
"GOTERM_BP_DIRECT"	"GO:0018108~peptidyl-tyrosine phosphorylation"	3	8.10810810810811	0.0362162504620304	"EREG, IL3RA, CSF2RB"	34	153	16792	9.68396770472895	0.9999011674877	0.418692571718295	38.0730561336563
"GOTERM_BP_DIRECT"	"GO:0006954~inflammatory response"	4	10.8108108108108	0.0377638398900946	"CD40, SIGLEC1, LY75, F11R"	34	379	16792	5.21247865900978	0.999933866983395	0.414130325961039	39.3524975971348
"GOTERM_BP_DIRECT"	"GO:0045840~positive regulation of mitotic nuclear division"	2	5.40540540540541	0.0498963379160269	"EREG, TGFA"	34	26	16792	37.9909502262443	0.999997228288585	0.490067076085309	48.5691275987463
