id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0009987	cellular process	1522	0.09	0.05	0.84	3.37
GO:0051965	positive regulation of synapse assembly	8	0.83	0.76	9.44	224.64
GO:0050789	regulation of biological process	1260	0.09	0.17	1.80	4.47
GO:0043129	surfactant homeostasis	1	1.00	0.85	9.63	28.07
GO:0070965	positive regulation of neutrophil mediated killing of fungus	1	1.00	0.92	9.63	643.34
GO:2000872	positive regulation of progesterone secretion	1	1.00	0.92	9.63	875.62
GO:0051965	positive regulation of synapse assembly	8	0.83	0.76	9.44	224.64
GO:0050789	regulation of biological process	1260	0.09	0.17	1.80	4.47
GO:0043129	surfactant homeostasis	1	1.00	0.85	9.63	28.07
GO:0070965	positive regulation of neutrophil mediated killing of fungus	1	1.00	0.92	9.63	643.34
GO:2000872	positive regulation of progesterone secretion	1	1.00	0.92	9.63	875.62
GO:0051965	positive regulation of synapse assembly	8	0.83	0.76	9.44	224.64
GO:0050789	regulation of biological process	1260	0.09	0.17	1.80	4.47
GO:0043129	surfactant homeostasis	1	1.00	0.85	9.63	28.07
GO:0070965	positive regulation of neutrophil mediated killing of fungus	1	1.00	0.92	9.63	643.34
GO:2000872	positive regulation of progesterone secretion	1	1.00	0.92	9.63	875.62
GO:0051965	positive regulation of synapse assembly	8	0.83	0.76	9.44	224.64
GO:0050789	regulation of biological process	1260	0.09	0.17	1.80	4.47
GO:0043129	surfactant homeostasis	1	1.00	0.85	9.63	28.07
GO:0070965	positive regulation of neutrophil mediated killing of fungus	1	1.00	0.92	9.63	643.34
GO:2000872	positive regulation of progesterone secretion	1	1.00	0.92	9.63	875.62
GO:0008152	metabolic process	875	0.15	0.07	1.52	3.37
GO:0050896	response to stimulus	664	0.25	0.12	2.65	3.37
GO:0006810	transport	558	0.28	0.34	3.95	7.46
GO:0034613	cellular protein localization	92	0.45	0.48	6.33	26.83
GO:0032502	developmental process	464	0.22	0.11	1.89	3.37
GO:0042747	circadian sleep/wake cycle, REM sleep	1	1.00	0.79	9.63	21.52
