id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0044237	cellular metabolic process	766	0.16	0.21	2.71	13.80
GO:0048522	positive regulation of cellular process	705	0.24	0.37	3.90	23.85
GO:0007165	signal transduction	663	0.36	0.43	5.06	19.43
GO:0043179	rhythmic excitation	1	1.00	0.88	9.63	31.31
GO:0009966	regulation of signal transduction	456	0.33	0.45	5.35	37.59
GO:0031325	positive regulation of cellular metabolic process	422	0.33	0.46	5.39	79.98
GO:0065008	regulation of biological quality	400	0.28	0.26	3.48	4.47
GO:0048869	cellular developmental process	349	0.32	0.29	4.16	13.85
GO:2000026	regulation of multicellular organismal development	307	0.29	0.39	4.73	23.09
GO:0051240	positive regulation of multicellular organismal process	285	0.35	0.42	4.98	23.60
GO:0070887	cellular response to chemical stimulus	284	0.40	0.40	5.31	25.21
GO:0016477	cell migration	181	0.47	0.48	6.31	17.13
GO:0030334	regulation of cell migration	176	0.48	0.56	7.11	36.74
GO:0032774	RNA biosynthetic process	176	0.53	0.62	8.04	473.34
GO:0002275	myeloid cell activation involved in immune response	163	0.74	0.66	9.05	59.31
GO:0043066	negative regulation of apoptotic process	158	0.56	0.63	7.79	81.07
GO:0010243	response to organonitrogen compound	147	0.45	0.48	6.23	25.43
GO:0045944	positive regulation of transcription by RNA polymerase II	142	0.55	0.71	8.36	1463.86
GO:0032269	negative regulation of cellular protein metabolic process	132	0.47	0.59	7.45	289.39
GO:0009725	response to hormone	127	0.53	0.51	7.03	21.86
GO:0030335	positive regulation of cell migration	123	0.58	0.64	8.22	157.26
GO:0006508	proteolysis	103	0.55	0.57	7.34	47.86
GO:0032496	response to lipopolysaccharide	96	0.89	0.74	9.45	64.41
GO:0000122	negative regulation of transcription by RNA polymerase II	89	0.61	0.74	8.79	1836.95
GO:0048513	animal organ development	86	0.50	0.45	5.88	11.73
GO:0071417	cellular response to organonitrogen compound	80	0.53	0.56	7.37	128.53
GO:0001666	response to hypoxia	51	0.81	0.70	9.12	21.16
GO:0000302	response to reactive oxygen species	44	0.71	0.60	8.78	25.34
GO:0051091	positive regulation of DNA binding transcription factor activity	44	0.81	0.84	9.43	277.83
GO:0048545	response to steroid hormone	42	0.69	0.64	8.94	60.25
GO:0030593	neutrophil chemotaxis	41	1.00	0.90	9.63	130.30
GO:0046883	regulation of hormone secretion	25	0.53	0.62	7.77	67.74
GO:0007275	multicellular organism development	25	0.70	0.55	8.18	19.32
GO:0097746	regulation of blood vessel diameter	24	0.64	0.64	8.47	38.29
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	20	1.00	0.82	9.63	44.28
GO:0090023	positive regulation of neutrophil chemotaxis	18	1.00	0.93	9.63	945.71
GO:0045840	positive regulation of mitotic nuclear division	16	0.71	0.73	9.14	276.06
GO:0045429	positive regulation of nitric oxide biosynthetic process	16	1.00	0.88	9.63	658.64
