id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050794	regulation of cellular process	3011	0.12	0.26	2.47	7.96
GO:0032465	regulation of cytokinesis	34	0.59	0.62	8.14	31.80
GO:0048523	negative regulation of cellular process	1424	0.24	0.37	3.90	23.93
GO:0010468	regulation of gene expression	1417	0.35	0.46	5.09	13.73
GO:0019538	protein metabolic process	1287	0.31	0.41	4.91	44.77
GO:0048583	regulation of response to stimulus	1227	0.25	0.32	3.72	7.96
GO:0006355	regulation of transcription, DNA-templated	1163	0.40	0.60	6.84	245.35
GO:0016070	RNA metabolic process	1094	0.39	0.52	6.45	112.25
GO:0006464	cellular protein modification process	996	0.34	0.49	5.84	147.03
GO:0051246	regulation of protein metabolic process	877	0.34	0.46	5.46	41.09
GO:0051128	regulation of cellular component organization	804	0.30	0.40	4.57	12.04
GO:0006351	transcription, DNA-templated	767	0.57	0.68	8.45	581.39
GO:0010033	response to organic substance	599	0.35	0.37	4.75	9.28
GO:0035556	intracellular signal transduction	533	0.51	0.55	6.92	23.17
GO:0070887	cellular response to chemical stimulus	498	0.40	0.40	5.31	25.21
GO:0045595	regulation of cell differentiation	485	0.34	0.42	5.25	23.33
GO:0015031	protein transport	481	0.48	0.59	6.99	54.46
GO:0030154	cell differentiation	405	0.39	0.39	5.18	16.68
GO:0043408	regulation of MAPK cascade	220	0.60	0.70	8.65	157.04
GO:0045859	regulation of protein kinase activity	266	0.56	0.68	8.33	159.56
GO:0034622	cellular protein-containing complex assembly	296	0.48	0.53	6.52	40.42
GO:0006974	cellular response to DNA damage stimulus	269	0.57	0.53	7.47	29.00
GO:0007010	cytoskeleton organization	251	0.52	0.51	6.76	18.35
GO:0019221	cytokine-mediated signaling pathway	228	0.60	0.63	7.60	26.50
GO:1903827	regulation of cellular protein localization	187	0.48	0.53	6.86	25.72
GO:0043312	neutrophil degranulation	176	1.00	0.90	9.63	132.80
GO:0034660	ncRNA metabolic process	169	0.46	0.58	7.25	115.08
GO:0051249	regulation of lymphocyte activation	161	0.48	0.56	7.10	27.11
GO:1901990	regulation of mitotic cell cycle phase transition	144	0.61	0.66	8.15	36.35
GO:0050900	leukocyte migration	106	0.60	0.59	8.02	26.94
GO:0006066	alcohol metabolic process	100	0.45	0.48	6.19	23.10
GO:0007265	Ras protein signal transduction	92	0.76	0.73	8.94	27.53
GO:0001666	response to hypoxia	92	0.81	0.70	9.12	21.16
GO:0051260	protein homooligomerization	91	0.89	0.77	9.41	42.03
GO:0051607	defense response to virus	80	0.87	0.76	9.49	78.89
GO:0045637	regulation of myeloid cell differentiation	76	0.62	0.63	8.47	67.17
GO:0016197	endosomal transport	68	0.71	0.64	8.82	47.19
GO:0017157	regulation of exocytosis	61	0.59	0.65	8.02	60.10
GO:0046488	phosphatidylinositol metabolic process	60	0.68	0.69	8.80	147.20
GO:0072659	protein localization to plasma membrane	59	0.79	0.72	9.26	65.43
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	56	1.00	0.79	9.63	42.20
GO:0034728	nucleosome organization	51	0.71	0.65	8.68	36.42
GO:0050852	T cell receptor signaling pathway	49	1.00	0.92	9.63	219.43
GO:0000082	G1/S transition of mitotic cell cycle	45	1.00	0.79	9.63	42.75
GO:0046034	ATP metabolic process	42	0.65	0.74	9.11	1262.34
GO:0016236	macroautophagy	38	0.77	0.67	8.94	39.83
GO:0006813	potassium ion transport	36	0.80	0.75	9.31	34.17
GO:0009749	response to glucose	34	0.89	0.80	9.41	32.96
GO:0007219	Notch signaling pathway	32	0.78	0.71	8.87	26.50
GO:0006368	transcription elongation from RNA polymerase II promoter	29	1.00	0.90	9.63	477.15
