id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0031323	regulation of cellular metabolic process	1448	0.22	0.36	4.01	22.77
GO:0006355	regulation of transcription, DNA-templated	859	0.40	0.60	6.84	245.35
GO:0016070	RNA metabolic process	795	0.39	0.52	6.45	112.25
GO:0006464	cellular protein modification process	765	0.34	0.49	5.84	147.03
GO:0051716	cellular response to stimulus	693	0.35	0.30	4.36	13.53
GO:0051239	regulation of multicellular organismal process	602	0.23	0.32	3.68	7.96
GO:0006357	regulation of transcription by RNA polymerase II	601	0.44	0.63	7.11	248.57
GO:0006351	transcription, DNA-templated	570	0.57	0.68	8.45	581.39
GO:0006996	organelle organization	533	0.39	0.39	5.17	14.95
GO:0015031	protein transport	363	0.48	0.59	6.99	54.46
GO:0034613	cellular protein localization	248	0.45	0.48	6.33	26.83
GO:0035556	intracellular signal transduction	430	0.51	0.55	6.92	23.17
GO:0016192	vesicle-mediated transport	428	0.52	0.51	6.57	10.99
GO:0051049	regulation of transport	423	0.31	0.40	4.67	10.45
GO:0033554	cellular response to stress	414	0.44	0.42	6.05	25.47
GO:0010647	positive regulation of cell communication	399	0.42	0.50	5.88	43.28
GO:0002682	regulation of immune system process	396	0.32	0.36	4.60	7.96
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	351	0.46	0.55	7.09	184.29
GO:0033043	regulation of organelle organization	346	0.36	0.47	5.49	15.89
GO:0001932	regulation of protein phosphorylation	341	0.50	0.62	7.64	109.03
GO:0051336	regulation of hydrolase activity	317	0.46	0.48	6.24	9.25
GO:0009968	negative regulation of signal transduction	277	0.44	0.54	6.68	140.65
GO:0045944	positive regulation of transcription by RNA polymerase II	276	0.55	0.71	8.36	1463.86
GO:0070647	protein modification by small protein conjugation or removal	255	0.61	0.66	8.44	151.15
GO:0002252	immune effector process	253	0.52	0.39	5.95	6.31
GO:0006468	protein phosphorylation	244	0.57	0.64	8.18	177.76
GO:0006259	DNA metabolic process	208	0.45	0.55	7.12	145.26
GO:0019221	cytokine-mediated signaling pathway	180	0.60	0.63	7.60	26.50
GO:0006812	cation transport	152	0.45	0.51	6.21	12.09
GO:0015718	monocarboxylic acid transport	34	0.56	0.66	7.76	50.20
GO:0006366	transcription by RNA polymerase II	176	0.60	0.72	8.61	583.88
GO:0045786	negative regulation of cell cycle	160	0.51	0.54	7.10	42.35
GO:0006511	ubiquitin-dependent protein catabolic process	146	0.74	0.74	9.19	156.45
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	116	0.58	0.64	7.56	28.11
GO:0003008	system process	94	0.44	0.35	5.06	7.59
GO:0071407	cellular response to organic cyclic compound	94	0.53	0.56	7.03	63.03
GO:0043687	post-translational protein modification	93	0.65	0.67	8.51	151.15
GO:0016311	dephosphorylation	76	0.68	0.63	8.33	24.41
GO:0022412	cellular process involved in reproduction in multicellular organism	61	0.53	0.39	6.04	15.42
GO:0030522	intracellular receptor signaling pathway	50	0.65	0.62	7.99	23.17
GO:0000082	G1/S transition of mitotic cell cycle	37	1.00	0.79	9.63	42.75
GO:0006694	steroid biosynthetic process	33	0.67	0.63	8.59	127.07
GO:0050680	negative regulation of epithelial cell proliferation	31	0.73	0.69	8.69	65.20
GO:1990138	neuron projection extension	16	0.81	0.66	9.22	50.60
GO:0031047	gene silencing by RNA	14	0.77	0.76	9.17	70.60
GO:0032922	circadian regulation of gene expression	12	1.00	0.82	9.63	31.18
GO:0019054	modulation by virus of host process	12	0.55	0.62	7.70	74.20
GO:0035459	cargo loading into vesicle	8	0.83	0.74	9.32	55.51
GO:0048741	skeletal muscle fiber development	4	1.00	0.85	9.63	69.28
GO:0034356	NAD biosynthesis via nicotinamide riboside salvage pathway	1	1.00	0.95	9.63	2003.64
GO:0006499	N-terminal protein myristoylation	1	0.93	0.86	9.58	615.78
