id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050789	regulation of biological process	4559	0.09	0.17	1.80	4.47
GO:0044237	cellular metabolic process	4072	0.16	0.21	2.71	13.80
GO:0042221	response to chemical	1031	0.32	0.29	4.12	6.14
GO:0006950	response to stress	1177	0.39	0.32	4.70	6.14
GO:0006355	regulation of transcription, DNA-templated	1649	0.40	0.60	6.84	245.35
GO:0044271	cellular nitrogen compound biosynthetic process	1579	0.36	0.43	5.55	60.43
GO:1901687	glutathione derivative biosynthetic process	12	0.93	0.76	9.56	153.57
GO:0006357	regulation of transcription by RNA polymerase II	1141	0.44	0.63	7.11	248.57
GO:0006351	transcription, DNA-templated	1077	0.57	0.68	8.45	581.39
GO:0006996	organelle organization	958	0.39	0.39	5.17	14.95
GO:0008104	protein localization	928	0.40	0.40	5.07	7.46
GO:0090090	negative regulation of canonical Wnt signaling pathway	51	0.79	0.77	9.28	236.99
GO:1902531	regulation of intracellular signal transduction	841	0.45	0.55	6.77	41.85
GO:0010628	positive regulation of gene expression	861	0.47	0.56	6.67	58.80
GO:0010629	negative regulation of gene expression	834	0.47	0.56	6.74	59.05
GO:0019220	regulation of phosphate metabolic process	775	0.41	0.53	6.26	28.98
GO:1903321	negative regulation of protein modification by small protein conjugation or removal	48	0.70	0.75	9.16	447.88
GO:0050728	negative regulation of inflammatory response	57	0.67	0.69	8.71	126.18
GO:0002682	regulation of immune system process	765	0.32	0.36	4.60	7.96
GO:0044093	positive regulation of molecular function	783	0.43	0.41	5.23	6.77
GO:0051049	regulation of transport	762	0.31	0.40	4.67	10.45
GO:0035556	intracellular signal transduction	758	0.51	0.55	6.92	23.17
GO:0051240	positive regulation of multicellular organismal process	682	0.35	0.42	4.98	23.60
GO:0030154	cell differentiation	586	0.39	0.39	5.18	16.68
GO:0006508	proteolysis	584	0.55	0.57	7.34	47.86
GO:0051726	regulation of cell cycle	531	0.41	0.45	5.89	12.04
GO:0051262	protein tetramerization	66	0.89	0.77	9.41	42.03
GO:0034622	cellular protein-containing complex assembly	437	0.48	0.53	6.52	40.42
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	89	0.89	0.86	9.58	717.25
GO:0006396	RNA processing	432	0.49	0.60	7.48	115.08
GO:0006955	immune response	313	0.54	0.40	6.57	12.45
GO:0051707	response to other organism	282	0.42	0.46	6.41	24.63
GO:0006955	immune response	313	0.54	0.40	6.57	12.45
GO:0051707	response to other organism	282	0.42	0.46	6.41	24.63
GO:0043069	negative regulation of programmed cell death	446	0.55	0.60	7.50	59.56
GO:0006259	DNA metabolic process	417	0.45	0.55	7.12	145.26
GO:0031329	regulation of cellular catabolic process	411	0.43	0.51	6.41	39.60
GO:0008284	positive regulation of cell proliferation	384	0.56	0.57	7.27	43.45
GO:0019221	cytokine-mediated signaling pathway	350	0.60	0.63	7.60	26.50
GO:0019725	cellular homeostasis	321	0.53	0.52	6.93	17.82
GO:0051272	positive regulation of cellular component movement	232	0.55	0.56	7.38	52.23
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	232	0.58	0.64	7.56	28.11
GO:0006897	endocytosis	210	0.63	0.61	8.09	26.36
GO:0043687	post-translational protein modification	181	0.65	0.67	8.51	151.15
GO:0006417	regulation of translation	171	0.52	0.61	8.02	212.82
GO:0010469	regulation of signaling receptor activity	167	0.59	0.62	7.95	48.62
GO:0050900	leukocyte migration	163	0.60	0.59	8.02	26.94
GO:0022900	electron transport chain	92	0.71	0.61	8.48	29.76
GO:0001701	in utero embryonic development	86	1.00	0.85	9.63	22.50
GO:0006367	transcription initiation from RNA polymerase II promoter	85	1.00	0.90	9.63	477.15
GO:0008360	regulation of cell shape	84	0.68	0.66	8.69	41.78
GO:0030522	intracellular receptor signaling pathway	83	0.65	0.62	7.99	23.17
GO:0006414	translational elongation	80	0.77	0.71	9.12	105.16
GO:0043401	steroid hormone mediated signaling pathway	61	0.75	0.70	8.80	25.74
GO:1902600	proton transmembrane transport	51	0.76	0.75	9.12	95.87
GO:0007219	Notch signaling pathway	45	0.78	0.71	8.87	26.50
GO:0010906	regulation of glucose metabolic process	40	0.68	0.69	8.75	59.51
GO:0008589	regulation of smoothened signaling pathway	29	0.77	0.71	9.07	41.85
GO:0032922	circadian regulation of gene expression	24	1.00	0.82	9.63	31.18
GO:0045599	negative regulation of fat cell differentiation	19	0.93	0.79	9.54	114.62
GO:0097421	liver regeneration	19	1.00	0.82	9.63	47.22
GO:0042753	positive regulation of circadian rhythm	7	0.83	0.66	9.04	21.57
GO:0006809	nitric oxide biosynthetic process	7	1.00	0.82	9.63	241.10
GO:0048599	oocyte development	6	1.00	0.79	9.63	72.78
GO:0060850	regulation of transcription involved in cell fate commitment	4	0.74	0.80	9.19	252.65
