id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	5803	0.00	0.00	0.00	0.00
GO:1905000	regulation of membrane repolarization during atrial cardiac muscle cell action potential	1	0.89	0.88	9.57	341.26
GO:0050789	regulation of biological process	3991	0.09	0.17	1.80	4.47
GO:0001782	B cell homeostasis	15	0.93	0.82	9.51	22.00
GO:0065009	regulation of molecular function	1137	0.33	0.29	4.10	4.47
GO:0032237	activation of store-operated calcium channel activity	2	1.00	0.95	9.63	1441.32
GO:0051090	regulation of DNA binding transcription factor activity	177	0.72	0.77	9.22	255.34
GO:1905000	regulation of membrane repolarization during atrial cardiac muscle cell action potential	1	0.89	0.88	9.57	341.26
GO:0050789	regulation of biological process	3991	0.09	0.17	1.80	4.47
GO:0001782	B cell homeostasis	15	0.93	0.82	9.51	22.00
GO:0065009	regulation of molecular function	1137	0.33	0.29	4.10	4.47
GO:0032237	activation of store-operated calcium channel activity	2	1.00	0.95	9.63	1441.32
GO:0051090	regulation of DNA binding transcription factor activity	177	0.72	0.77	9.22	255.34
GO:1905000	regulation of membrane repolarization during atrial cardiac muscle cell action potential	1	0.89	0.88	9.57	341.26
GO:0050789	regulation of biological process	3991	0.09	0.17	1.80	4.47
GO:0001782	B cell homeostasis	15	0.93	0.82	9.51	22.00
GO:0065009	regulation of molecular function	1137	0.33	0.29	4.10	4.47
GO:0032237	activation of store-operated calcium channel activity	2	1.00	0.95	9.63	1441.32
GO:0051090	regulation of DNA binding transcription factor activity	177	0.72	0.77	9.22	255.34
GO:1905000	regulation of membrane repolarization during atrial cardiac muscle cell action potential	1	0.89	0.88	9.57	341.26
GO:0050789	regulation of biological process	3991	0.09	0.17	1.80	4.47
GO:0001782	B cell homeostasis	15	0.93	0.82	9.51	22.00
GO:0065009	regulation of molecular function	1137	0.33	0.29	4.10	4.47
GO:0032237	activation of store-operated calcium channel activity	2	1.00	0.95	9.63	1441.32
GO:0051090	regulation of DNA binding transcription factor activity	177	0.72	0.77	9.22	255.34
GO:0051179	localization	1776	0.26	0.13	2.57	3.37
GO:0019076	viral release from host cell	4	0.84	0.77	9.39	33.81
GO:0050896	response to stimulus	1605	0.25	0.12	2.65	3.37
GO:0001701	in utero embryonic development	75	1.00	0.85	9.63	22.50
