id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0007271	synaptic transmission, cholinergic	4	1.00	0.88	9.63	25.74
GO:0008152	metabolic process	1899	0.15	0.07	1.52	3.37
GO:0016043	cellular component organization	933	0.28	0.26	3.74	11.45
GO:0050896	response to stimulus	839	0.25	0.12	2.65	3.37
GO:0070164	negative regulation of adiponectin secretion	1	1.00	0.90	9.63	854.51
GO:0050789	regulation of biological process	2101	0.09	0.17	1.80	4.47
GO:0030336	negative regulation of cell migration	46	0.58	0.64	8.21	158.04
GO:0043029	T cell homeostasis	11	1.00	0.85	9.63	22.00
GO:0034629	cellular protein-containing complex localization	7	0.70	0.64	8.62	38.21
GO:0006810	transport	826	0.28	0.34	3.95	7.46
GO:0048856	anatomical structure development	246	0.33	0.29	3.70	6.46
