id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0007165	signal transduction	829	0.36	0.43	5.06	19.43
GO:0051179	localization	706	0.26	0.13	2.57	3.37
GO:0030334	regulation of cell migration	208	0.48	0.56	7.11	36.74
GO:0051239	regulation of multicellular organismal process	557	0.23	0.32	3.68	7.96
GO:0051707	response to other organism	173	0.42	0.46	6.41	24.63
GO:0002376	immune system process	586	0.38	0.19	3.93	3.37
GO:0065009	regulation of molecular function	562	0.33	0.29	4.10	4.47
GO:0019538	protein metabolic process	485	0.31	0.41	4.91	44.77
GO:0010033	response to organic substance	432	0.35	0.37	4.75	9.28
GO:0070887	cellular response to chemical stimulus	347	0.40	0.40	5.31	25.21
GO:0030449	regulation of complement activation	25	0.69	0.72	9.30	245.77
GO:0032268	regulation of cellular protein metabolic process	417	0.37	0.51	6.13	70.76
GO:0030449	regulation of complement activation	25	0.69	0.72	9.30	245.77
GO:0032268	regulation of cellular protein metabolic process	417	0.37	0.51	6.13	70.76
GO:1902531	regulation of intracellular signal transduction	364	0.45	0.55	6.77	41.85
GO:2001233	regulation of apoptotic signaling pathway	82	0.59	0.64	8.44	61.17
GO:0042127	regulation of cell proliferation	352	0.45	0.48	6.03	12.04
GO:0010647	positive regulation of cell communication	348	0.42	0.50	5.88	43.28
GO:0030154	cell differentiation	302	0.39	0.39	5.18	16.68
GO:0051051	negative regulation of transport	92	0.42	0.50	5.86	25.98
GO:0001558	regulation of cell growth	72	0.58	0.58	7.66	26.25
GO:0045930	negative regulation of mitotic cell cycle	53	0.58	0.61	7.84	61.24
GO:1903901	negative regulation of viral life cycle	20	0.76	0.73	9.04	63.59
GO:0007517	muscle organ development	18	0.78	0.64	8.75	27.68
GO:0022617	extracellular matrix disassembly	16	0.87	0.72	9.38	37.09
GO:0050810	regulation of steroid biosynthetic process	16	0.61	0.65	8.27	49.64
GO:0045217	cell-cell junction maintenance	4	0.87	0.72	9.31	51.61
