id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048522	positive regulation of cellular process	604	0.24	0.37	3.90	23.85
GO:0007165	signal transduction	591	0.36	0.43	5.06	19.43
GO:0048523	negative regulation of cellular process	476	0.24	0.37	3.90	23.93
GO:0016043	cellular component organization	454	0.28	0.26	3.74	11.45
GO:0009966	regulation of signal transduction	396	0.33	0.45	5.35	37.59
GO:0010468	regulation of gene expression	361	0.35	0.46	5.09	13.73
GO:0019538	protein metabolic process	313	0.31	0.41	4.91	44.77
GO:0006355	regulation of transcription, DNA-templated	287	0.40	0.60	6.84	245.35
GO:0016192	vesicle-mediated transport	250	0.52	0.51	6.57	10.99
GO:0051240	positive regulation of multicellular organismal process	245	0.35	0.42	4.98	23.60
GO:0006464	cellular protein modification process	231	0.34	0.49	5.84	147.03
GO:0071310	cellular response to organic substance	223	0.44	0.47	5.95	41.66
GO:0030154	cell differentiation	215	0.39	0.39	5.18	16.68
GO:0042108	positive regulation of cytokine biosynthetic process	23	0.63	0.67	8.76	609.34
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	192	0.44	0.55	6.91	183.64
GO:0045055	regulated exocytosis	176	0.69	0.69	8.57	38.47
GO:0006996	organelle organization	175	0.39	0.39	5.17	14.95
GO:2000145	regulation of cell motility	163	0.47	0.52	6.88	34.54
GO:0001934	positive regulation of protein phosphorylation	154	0.58	0.69	8.60	663.11
GO:0051241	negative regulation of multicellular organismal process	154	0.35	0.42	4.99	23.69
GO:0043066	negative regulation of apoptotic process	130	0.56	0.63	7.79	81.07
GO:0050900	leukocyte migration	123	0.60	0.59	8.02	26.94
GO:0045087	innate immune response	104	0.68	0.59	8.16	26.47
GO:0051251	positive regulation of lymphocyte activation	97	0.58	0.64	8.19	127.58
GO:0006875	cellular metal ion homeostasis	96	0.59	0.67	8.36	105.84
GO:0015031	protein transport	94	0.48	0.59	6.99	54.46
GO:0043065	positive regulation of apoptotic process	92	0.56	0.63	7.81	80.91
GO:0032496	response to lipopolysaccharide	87	0.89	0.74	9.45	64.41
GO:0030001	metal ion transport	84	0.54	0.59	7.29	15.42
GO:0098542	defense response to other organism	82	0.66	0.62	8.42	39.21
GO:0048513	animal organ development	71	0.50	0.45	5.88	11.73
GO:1901652	response to peptide	70	0.62	0.60	8.14	43.80
GO:0050708	regulation of protein secretion	68	0.54	0.62	7.86	96.15
GO:0003006	developmental process involved in reproduction	66	0.43	0.34	5.07	14.49
GO:0043087	regulation of GTPase activity	61	0.87	0.72	9.29	12.47
GO:0045089	positive regulation of innate immune response	57	0.54	0.62	7.78	173.78
GO:0015711	organic anion transport	56	0.43	0.54	6.27	28.20
GO:0045862	positive regulation of proteolysis	46	0.61	0.68	8.73	336.28
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	36	0.62	0.66	8.48	139.22
GO:0050715	positive regulation of cytokine secretion	34	0.69	0.74	9.07	549.48
GO:0050868	negative regulation of T cell activation	25	0.64	0.69	8.87	233.20
GO:0016311	dephosphorylation	24	0.68	0.63	8.33	24.41
GO:0046854	phosphatidylinositol phosphorylation	22	1.00	0.88	9.63	218.74
GO:0046718	viral entry into host cell	20	0.77	0.73	8.94	28.37
GO:0042100	B cell proliferation	19	0.87	0.76	9.39	50.60
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	18	0.87	0.88	9.56	734.49
GO:0071260	cellular response to mechanical stimulus	17	1.00	0.79	9.63	56.12
GO:0050728	negative regulation of inflammatory response	17	0.67	0.69	8.71	126.18
GO:0031623	receptor internalization	15	0.72	0.71	9.20	64.85
GO:0072659	protein localization to plasma membrane	14	0.79	0.72	9.26	65.43
GO:1902476	chloride transmembrane transport	14	1.00	0.88	9.63	110.52
GO:0009267	cellular response to starvation	14	0.64	0.64	8.46	112.77
GO:0045840	positive regulation of mitotic nuclear division	13	0.71	0.73	9.14	276.06
GO:0006633	fatty acid biosynthetic process	13	0.65	0.70	8.91	359.85
