id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0007165	signal transduction	591	0.36	0.43	5.06	19.43
GO:2000145	regulation of cell motility	163	0.47	0.52	6.88	34.54
GO:2000249	regulation of actin cytoskeleton reorganization	10	0.89	0.82	9.43	36.20
GO:0007165	signal transduction	591	0.36	0.43	5.06	19.43
GO:2000145	regulation of cell motility	163	0.47	0.52	6.88	34.54
GO:2000249	regulation of actin cytoskeleton reorganization	10	0.89	0.82	9.43	36.20
GO:0048522	positive regulation of cellular process	604	0.24	0.37	3.90	23.85
GO:0048523	negative regulation of cellular process	476	0.24	0.37	3.90	23.93
GO:0006810	transport	472	0.28	0.34	3.95	7.46
GO:0016043	cellular component organization	454	0.28	0.26	3.74	11.45
GO:0061684	chaperone-mediated autophagy	1	1.00	0.82	9.63	237.71
GO:0044260	cellular macromolecule metabolic process	426	0.28	0.39	4.44	30.44
GO:0010468	regulation of gene expression	361	0.35	0.46	5.09	13.73
GO:0048869	cellular developmental process	309	0.32	0.29	4.16	13.85
GO:0006355	regulation of transcription, DNA-templated	287	0.40	0.60	6.84	245.35
GO:0071310	cellular response to organic substance	223	0.44	0.47	5.95	41.66
GO:0032270	positive regulation of cellular protein metabolic process	203	0.47	0.59	7.41	288.49
GO:0042592	homeostatic process	181	0.45	0.42	5.70	8.64
GO:0045055	regulated exocytosis	176	0.69	0.69	8.57	38.47
GO:0050778	positive regulation of immune response	174	0.46	0.52	6.76	78.39
GO:0006811	ion transport	171	0.38	0.44	5.19	10.99
GO:1902533	positive regulation of intracellular signal transduction	166	0.55	0.63	7.95	189.48
GO:0045893	positive regulation of transcription, DNA-templated	157	0.52	0.67	8.14	1208.12
GO:0051241	negative regulation of multicellular organismal process	154	0.35	0.42	4.99	23.69
GO:0048856	anatomical structure development	153	0.33	0.29	3.70	6.46
GO:0010243	response to organonitrogen compound	125	0.45	0.48	6.23	25.43
GO:0050900	leukocyte migration	123	0.60	0.59	8.02	26.94
GO:0030335	positive regulation of cell migration	108	0.58	0.64	8.22	157.26
GO:0045087	innate immune response	104	0.68	0.59	8.16	26.47
GO:0051251	positive regulation of lymphocyte activation	97	0.58	0.64	8.19	127.58
GO:0006875	cellular metal ion homeostasis	96	0.59	0.67	8.36	105.84
GO:0051223	regulation of protein transport	95	0.49	0.57	7.04	29.14
GO:0045892	negative regulation of transcription, DNA-templated	94	0.56	0.69	8.52	1581.26
GO:0015031	protein transport	94	0.48	0.59	6.99	54.46
GO:0043065	positive regulation of apoptotic process	92	0.56	0.63	7.81	80.91
GO:0098660	inorganic ion transmembrane transport	91	0.56	0.60	7.40	27.94
GO:0010469	regulation of signaling receptor activity	90	0.59	0.62	7.95	48.62
GO:0045860	positive regulation of protein kinase activity	89	0.63	0.73	9.00	1094.92
GO:0032496	response to lipopolysaccharide	87	0.89	0.74	9.45	64.41
GO:0098542	defense response to other organism	82	0.66	0.62	8.42	39.21
GO:0003006	developmental process involved in reproduction	66	0.43	0.34	5.07	14.49
GO:0043087	regulation of GTPase activity	61	0.87	0.72	9.29	12.47
GO:0051054	positive regulation of DNA metabolic process	35	0.59	0.65	8.41	301.51
GO:0050715	positive regulation of cytokine secretion	34	0.69	0.74	9.07	549.48
GO:0045766	positive regulation of angiogenesis	33	0.81	0.76	9.30	134.49
GO:0050868	negative regulation of T cell activation	25	0.64	0.69	8.87	233.20
GO:0016311	dephosphorylation	24	0.68	0.63	8.33	24.41
GO:0042108	positive regulation of cytokine biosynthetic process	23	0.63	0.67	8.76	609.34
GO:0046854	phosphatidylinositol phosphorylation	22	1.00	0.88	9.63	218.74
GO:0046718	viral entry into host cell	20	0.77	0.73	8.94	28.37
GO:0042100	B cell proliferation	19	0.87	0.76	9.39	50.60
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	18	0.87	0.88	9.56	734.49
GO:0071260	cellular response to mechanical stimulus	17	1.00	0.79	9.63	56.12
GO:0050728	negative regulation of inflammatory response	17	0.67	0.69	8.71	126.18
GO:0050710	negative regulation of cytokine secretion	16	0.70	0.74	9.09	549.99
GO:0072659	protein localization to plasma membrane	14	0.79	0.72	9.26	65.43
GO:0009267	cellular response to starvation	14	0.64	0.64	8.46	112.77
GO:0006888	ER to Golgi vesicle-mediated transport	13	1.00	0.82	9.63	49.13
GO:0045840	positive regulation of mitotic nuclear division	13	0.71	0.73	9.14	276.06
GO:0006633	fatty acid biosynthetic process	13	0.65	0.70	8.91	359.85
GO:0006665	sphingolipid metabolic process	12	0.61	0.63	8.44	65.68
GO:0032735	positive regulation of interleukin-12 production	10	0.89	0.77	9.43	65.24
GO:1902475	L-alpha-amino acid transmembrane transport	9	0.62	0.72	8.53	268.42
GO:0001954	positive regulation of cell-matrix adhesion	9	0.87	0.76	9.34	50.26
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	7	1.00	0.92	9.63	570.20
GO:1990138	neuron projection extension	7	0.81	0.66	9.22	50.60
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	6	1.00	0.88	9.63	500.32
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	6	0.83	0.85	9.50	3778.55
GO:0009299	mRNA transcription	3	0.93	0.88	9.60	700.75
GO:0045627	positive regulation of T-helper 1 cell differentiation	3	1.00	0.96	9.63	2605.16
GO:0001556	oocyte maturation	3	1.00	0.75	9.63	79.09
GO:0051902	negative regulation of mitochondrial depolarization	1	1.00	0.88	9.63	107.51
GO:0002845	positive regulation of tolerance induction to tumor cell	1	0.93	0.88	9.60	713.70
GO:0061740	protein targeting to lysosome involved in chaperone-mediated autophagy	1	1.00	0.95	9.63	450.20
GO:0051151	negative regulation of smooth muscle cell differentiation	1	0.81	0.76	9.30	145.65
GO:0001550	ovarian cumulus expansion	1	1.00	0.70	9.63	21.72
GO:1902311	regulation of copper ion transmembrane transport	1	0.89	0.82	9.45	56.27
