id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0030913	paranodal junction assembly	1	1.00	0.82	9.63	88.99
GO:0032502	developmental process	381	0.22	0.11	1.89	3.37
GO:0097052	L-kynurenine metabolic process	1	0.93	0.86	9.58	166.05
GO:0071704	organic substance metabolic process	691	0.15	0.20	2.26	6.41
GO:0009987	cellular process	1299	0.09	0.05	0.84	3.37
GO:0030913	paranodal junction assembly	1	1.00	0.82	9.63	88.99
GO:0032502	developmental process	381	0.22	0.11	1.89	3.37
GO:0097052	L-kynurenine metabolic process	1	0.93	0.86	9.58	166.05
GO:0071704	organic substance metabolic process	691	0.15	0.20	2.26	6.41
GO:0009987	cellular process	1299	0.09	0.05	0.84	3.37
GO:0065007	biological regulation	1115	0.08	0.04	0.98	3.37
GO:0007628	adult walking behavior	2	1.00	0.75	9.63	34.94
GO:0008595	anterior/posterior axis specification, embryo	2	0.89	0.74	9.38	40.32
GO:0010951	negative regulation of endopeptidase activity	31	0.77	0.80	9.45	500.32
GO:0051091	positive regulation of DNA binding transcription factor activity	38	0.81	0.84	9.43	277.83
GO:0032490	detection of molecule of bacterial origin	6	0.79	0.68	9.28	83.51
GO:0002376	immune system process	430	0.38	0.19	3.93	3.37
GO:0050896	response to stimulus	557	0.25	0.12	2.65	3.37
GO:1902358	sulfate transmembrane transport	5	0.89	0.82	9.49	123.30
GO:0006810	transport	484	0.28	0.34	3.95	7.46
GO:0034613	cellular protein localization	73	0.45	0.48	6.33	26.83
GO:0046718	viral entry into host cell	20	0.77	0.73	8.94	28.37
