id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0007166	cell surface receptor signaling pathway	416	0.43	0.51	5.91	23.17
GO:0009966	regulation of signal transduction	401	0.33	0.45	5.35	37.59
GO:0019538	protein metabolic process	320	0.31	0.41	4.91	44.77
GO:0045665	negative regulation of neuron differentiation	25	0.62	0.68	8.73	338.15
GO:0051128	regulation of cellular component organization	272	0.30	0.40	4.57	12.04
GO:0042127	regulation of cell proliferation	257	0.45	0.48	6.03	12.04
GO:0044093	positive regulation of molecular function	254	0.43	0.41	5.23	6.77
GO:1903708	positive regulation of hemopoiesis	41	0.61	0.63	8.28	121.52
GO:0050776	regulation of immune response	238	0.38	0.44	5.64	22.45
GO:0016192	vesicle-mediated transport	253	0.52	0.51	6.57	10.99
GO:0010605	negative regulation of macromolecule metabolic process	237	0.37	0.48	5.54	39.19
GO:0001101	response to acid chemical	53	0.51	0.45	6.31	9.28
GO:1901700	response to oxygen-containing compound	234	0.39	0.39	5.14	9.28
GO:0035556	intracellular signal transduction	214	0.51	0.55	6.92	23.17
GO:0051270	regulation of cellular component movement	176	0.43	0.47	6.20	22.49
GO:0050921	positive regulation of chemotaxis	44	0.64	0.64	8.36	97.34
GO:0051270	regulation of cellular component movement	176	0.43	0.47	6.20	22.49
GO:0050921	positive regulation of chemotaxis	44	0.64	0.64	8.36	97.34
GO:0006811	ion transport	177	0.38	0.44	5.19	10.99
GO:0002237	response to molecule of bacterial origin	94	0.69	0.59	8.74	31.75
GO:0051707	response to other organism	122	0.42	0.46	6.41	24.63
GO:1902533	positive regulation of intracellular signal transduction	167	0.55	0.63	7.95	189.48
GO:0007186	G-protein coupled receptor signaling pathway	164	0.55	0.57	7.20	23.17
GO:0016477	cell migration	163	0.47	0.48	6.31	17.13
GO:0045893	positive regulation of transcription, DNA-templated	162	0.52	0.67	8.14	1208.12
GO:0001934	positive regulation of protein phosphorylation	156	0.58	0.69	8.60	663.11
GO:0060548	negative regulation of cell death	141	0.54	0.56	7.27	41.94
GO:1901216	positive regulation of neuron death	17	0.81	0.73	9.26	58.38
GO:0007162	negative regulation of cell adhesion	54	0.57	0.57	7.40	38.27
GO:0045785	positive regulation of cell adhesion	101	0.58	0.54	7.23	21.97
GO:0031347	regulation of defense response	132	0.40	0.49	5.73	14.14
GO:0008104	protein localization	131	0.40	0.40	5.07	7.46
GO:0055065	metal ion homeostasis	109	0.57	0.64	7.90	34.21
GO:0030004	cellular monovalent inorganic cation homeostasis	14	0.70	0.72	9.09	105.28
GO:0006468	protein phosphorylation	109	0.57	0.64	8.18	177.76
GO:0014070	response to organic cyclic compound	107	0.45	0.47	5.96	13.32
GO:0045087	innate immune response	107	0.68	0.59	8.16	26.47
GO:0044255	cellular lipid metabolic process	106	0.38	0.44	5.89	38.02
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	86	0.58	0.64	7.56	28.11
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	23	0.64	0.67	8.12	28.11
GO:0001819	positive regulation of cytokine production	97	0.51	0.54	6.97	44.26
GO:0032720	negative regulation of tumor necrosis factor production	13	0.89	0.80	9.46	85.93
GO:0009628	response to abiotic stimulus	100	0.46	0.35	5.43	6.14
GO:0010469	regulation of signaling receptor activity	90	0.59	0.62	7.95	48.62
GO:0006644	phospholipid metabolic process	41	0.53	0.56	7.60	99.63
GO:0009117	nucleotide metabolic process	49	0.44	0.57	7.31	170.44
GO:0002521	leukocyte differentiation	79	0.58	0.54	7.41	21.07
GO:1902358	sulfate transmembrane transport	5	0.89	0.82	9.49	123.30
GO:0006821	chloride transport	17	0.87	0.78	9.27	16.47
GO:0015711	organic anion transport	60	0.43	0.54	6.27	28.20
GO:0060627	regulation of vesicle-mediated transport	70	0.48	0.53	6.81	26.12
GO:0050708	regulation of protein secretion	70	0.54	0.62	7.86	96.15
GO:0007154	cell communication	69	0.46	0.36	5.27	7.39
GO:0071345	cellular response to cytokine stimulus	66	0.67	0.63	8.21	61.60
GO:1901342	regulation of vasculature development	63	0.58	0.58	7.71	27.38
GO:0032956	regulation of actin cytoskeleton organization	52	0.56	0.63	7.72	34.12
GO:0001558	regulation of cell growth	50	0.58	0.58	7.66	26.25
GO:0042493	response to drug	95	0.47	0.43	5.84	9.28
GO:0009636	response to toxic substance	48	0.58	0.49	6.94	9.28
GO:0042110	T cell activation	47	0.59	0.59	7.76	19.85
GO:0070848	response to growth factor	42	0.71	0.60	8.45	13.32
GO:0030855	epithelial cell differentiation	39	0.55	0.52	6.96	21.07
GO:0034330	cell junction organization	32	0.66	0.53	7.92	14.95
GO:0002009	morphogenesis of an epithelium	30	0.51	0.51	6.34	13.50
