id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0006974	cellular response to DNA damage stimulus	5	0.57	0.53	7.47	29.00
GO:0044237	cellular metabolic process	17	0.16	0.21	2.71	13.80
GO:0051402	neuron apoptotic process	1	0.83	0.70	9.02	23.44
GO:0044093	positive regulation of molecular function	4	0.43	0.41	5.23	6.77
GO:0050794	regulation of cellular process	13	0.12	0.26	2.47	7.96
GO:0045835	negative regulation of meiotic nuclear division	1	0.72	0.74	9.27	325.60
GO:0000082	G1/S transition of mitotic cell cycle	9	1.00	0.79	9.63	42.75
GO:0050896	response to stimulus	9	0.25	0.12	2.65	3.37
GO:0000086	G2/M transition of mitotic cell cycle	5	1.00	0.79	9.63	43.45
GO:0065003	protein-containing complex assembly	4	0.45	0.48	6.06	36.47
GO:0000226	microtubule cytoskeleton organization	4	0.58	0.58	7.66	30.31
GO:0071705	nitrogen compound transport	4	0.36	0.43	4.99	10.99
GO:0071702	organic substance transport	4	0.33	0.41	4.62	10.99
GO:0003006	developmental process involved in reproduction	3	0.43	0.34	5.07	14.49
GO:0030855	epithelial cell differentiation	2	0.55	0.52	6.96	21.07
GO:0000281	mitotic cytokinesis	2	0.93	0.76	9.47	28.62
GO:0006268	DNA unwinding involved in DNA replication	2	0.83	0.79	9.34	24.42
GO:0048812	neuron projection morphogenesis	2	0.65	0.68	8.50	63.00
GO:0097421	liver regeneration	1	1.00	0.82	9.63	47.22
GO:0061436	establishment of skin barrier	1	1.00	0.88	9.63	44.87
GO:0048699	generation of neurons	1	0.93	0.76	9.47	21.76
GO:0060718	chorionic trophoblast cell differentiation	1	1.00	0.75	9.63	21.07
GO:0000707	meiotic DNA recombinase assembly	1	0.83	0.79	9.41	133.96
GO:0070192	chromosome organization involved in meiotic cell cycle	1	0.70	0.64	8.57	44.79
GO:0001890	placenta development	1	1.00	0.75	9.63	49.87
GO:0048012	hepatocyte growth factor receptor signaling pathway	1	1.00	0.88	9.63	31.00
GO:0006335	DNA replication-dependent nucleosome assembly	1	1.00	0.88	9.63	163.42
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	1	0.87	0.78	9.52	52.93
GO:0051260	protein homooligomerization	1	0.89	0.77	9.41	42.03
