id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050794	regulation of cellular process	450	0.12	0.26	2.47	7.96
GO:0050794	regulation of cellular process	450	0.12	0.26	2.47	7.96
GO:0060255	regulation of macromolecule metabolic process	238	0.26	0.38	4.09	10.74
GO:0006810	transport	211	0.28	0.34	3.95	7.46
GO:0048584	positive regulation of response to stimulus	158	0.35	0.42	4.95	23.46
GO:0042981	regulation of apoptotic process	82	0.45	0.55	6.60	16.23
GO:0051249	regulation of lymphocyte activation	55	0.48	0.56	7.10	27.11
GO:0001819	positive regulation of cytokine production	33	0.51	0.54	6.97	44.26
GO:0051260	protein homooligomerization	19	0.89	0.77	9.41	42.03
GO:0030217	T cell differentiation	14	0.66	0.65	8.68	65.05
GO:0050852	T cell receptor signaling pathway	13	1.00	0.92	9.63	219.43
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	11	1.00	0.92	9.63	384.64
GO:0046854	phosphatidylinositol phosphorylation	9	1.00	0.88	9.63	218.74
GO:0046718	viral entry into host cell	8	0.77	0.73	8.94	28.37
GO:0035589	G-protein coupled purinergic nucleotide receptor signaling pathway	4	1.00	0.88	9.63	82.06
GO:0051453	regulation of intracellular pH	4	0.72	0.77	9.24	143.07
GO:0072678	T cell migration	3	0.71	0.71	8.88	30.24
GO:0042089	cytokine biosynthetic process	3	0.63	0.64	8.18	87.71
GO:0043029	T cell homeostasis	3	1.00	0.85	9.63	22.00
GO:0001766	membrane raft polarization	2	0.93	0.79	9.54	30.90
GO:0060117	auditory receptor cell development	1	1.00	0.82	9.63	70.66
GO:0045070	positive regulation of viral genome replication	1	0.89	0.82	9.47	85.31
GO:0002317	plasma cell differentiation	1	1.00	0.90	9.63	149.81
GO:0097400	interleukin-17-mediated signaling pathway	1	1.00	0.85	9.63	30.19
