id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0065007	biological regulation	1388	0.08	0.04	0.98	3.37
GO:0048247	lymphocyte chemotaxis	22	0.77	0.73	9.30	94.38
GO:0071704	organic substance metabolic process	889	0.15	0.20	2.26	6.41
GO:0065007	biological regulation	1388	0.08	0.04	0.98	3.37
GO:0048247	lymphocyte chemotaxis	22	0.77	0.73	9.30	94.38
GO:0071704	organic substance metabolic process	889	0.15	0.20	2.26	6.41
GO:0043406	positive regulation of MAP kinase activity	58	0.70	0.80	9.37	2605.69
GO:0033089	positive regulation of T cell differentiation in thymus	5	0.89	0.86	9.58	998.09
GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	14	0.80	0.83	9.54	1782.73
GO:0051100	negative regulation of binding	29	0.62	0.56	7.57	18.50
GO:0050789	regulation of biological process	1326	0.09	0.17	1.80	4.47
GO:0050896	response to stimulus	698	0.25	0.12	2.65	3.37
GO:0006810	transport	580	0.28	0.34	3.95	7.46
GO:0051457	maintenance of protein location in nucleus	3	0.81	0.76	9.29	48.00
GO:0022617	extracellular matrix disassembly	15	0.87	0.72	9.38	37.09
GO:0021952	central nervous system projection neuron axonogenesis	5	0.73	0.78	8.94	67.09
GO:0032502	developmental process	489	0.22	0.11	1.89	3.37
GO:0022617	extracellular matrix disassembly	15	0.87	0.72	9.38	37.09
GO:0021952	central nervous system projection neuron axonogenesis	5	0.73	0.78	8.94	67.09
GO:0032502	developmental process	489	0.22	0.11	1.89	3.37
GO:0016477	cell migration	189	0.47	0.48	6.31	17.13
GO:0032501	multicellular organismal process	186	0.33	0.16	3.12	3.37
