id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0050794	regulation of cellular process	455	0.12	0.26	2.47	7.96
GO:0019222	regulation of metabolic process	258	0.21	0.30	3.39	7.96
GO:0016043	cellular component organization	205	0.28	0.26	3.74	11.45
GO:0031325	positive regulation of cellular metabolic process	160	0.33	0.46	5.39	79.98
GO:0051049	regulation of transport	104	0.31	0.40	4.67	10.45
GO:0009967	positive regulation of signal transduction	99	0.44	0.54	6.71	140.23
GO:0006874	cellular calcium ion homeostasis	30	0.63	0.71	8.83	287.08
GO:0032496	response to lipopolysaccharide	29	0.89	0.74	9.45	64.41
GO:0044057	regulation of system process	28	0.41	0.46	5.70	11.79
GO:0050708	regulation of protein secretion	26	0.54	0.62	7.86	96.15
GO:0099537	trans-synaptic signaling	18	0.63	0.60	8.02	19.88
GO:0043547	positive regulation of GTPase activity	16	0.93	0.79	9.52	49.34
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	11	1.00	0.79	9.63	42.20
GO:0050868	negative regulation of T cell activation	9	0.64	0.69	8.87	233.20
GO:0051604	protein maturation	6	0.59	0.59	7.61	47.86
GO:0072659	protein localization to plasma membrane	4	0.79	0.72	9.26	65.43
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	3	0.87	0.83	9.53	431.32
GO:0048873	homeostasis of number of cells within a tissue	2	0.89	0.77	9.38	26.75
GO:0045085	negative regulation of interleukin-2 biosynthetic process	1	1.00	0.88	9.63	836.02
GO:0030194	positive regulation of blood coagulation	1	0.77	0.76	9.34	205.45
