id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0065007	biological regulation	497	0.08	0.04	0.98	3.37
GO:0007165	signal transduction	265	0.36	0.43	5.06	19.43
GO:0019222	regulation of metabolic process	258	0.21	0.30	3.39	7.96
GO:0051239	regulation of multicellular organismal process	149	0.23	0.32	3.68	7.96
GO:0002682	regulation of immune system process	140	0.32	0.36	4.60	7.96
GO:0051049	regulation of transport	104	0.31	0.40	4.67	10.45
GO:0030335	positive regulation of cell migration	35	0.58	0.64	8.22	157.26
GO:0030194	positive regulation of blood coagulation	1	0.77	0.76	9.34	205.45
GO:0009967	positive regulation of signal transduction	99	0.44	0.54	6.71	140.23
GO:0042127	regulation of cell proliferation	98	0.45	0.48	6.03	12.04
GO:0042592	homeostatic process	75	0.45	0.42	5.70	8.64
GO:0032496	response to lipopolysaccharide	29	0.89	0.74	9.45	64.41
GO:0099537	trans-synaptic signaling	18	0.63	0.60	8.02	19.88
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	11	1.00	0.79	9.63	42.20
GO:0051604	protein maturation	6	0.59	0.59	7.61	47.86
GO:0072659	protein localization to plasma membrane	4	0.79	0.72	9.26	65.43
GO:0045217	cell-cell junction maintenance	3	0.87	0.72	9.31	51.61
GO:0060155	platelet dense granule organization	1	1.00	0.82	9.63	22.86
