id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0065007	biological regulation	497	0.08	0.04	0.98	3.37
GO:0007165	signal transduction	265	0.36	0.43	5.06	19.43
GO:0048584	positive regulation of response to stimulus	162	0.35	0.42	4.95	23.46
GO:0009893	positive regulation of metabolic process	165	0.32	0.41	4.71	22.55
GO:0048519	negative regulation of biological process	231	0.21	0.30	3.07	7.96
GO:0032879	regulation of localization	152	0.27	0.33	4.05	7.96
GO:0051239	regulation of multicellular organismal process	149	0.23	0.32	3.68	7.96
GO:0016043	cellular component organization	205	0.28	0.26	3.74	11.45
GO:0042127	regulation of cell proliferation	98	0.45	0.48	6.03	12.04
GO:0042592	homeostatic process	75	0.45	0.42	5.70	8.64
GO:0032496	response to lipopolysaccharide	29	0.89	0.74	9.45	64.41
GO:0099537	trans-synaptic signaling	18	0.63	0.60	8.02	19.88
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	11	1.00	0.79	9.63	42.20
GO:0051604	protein maturation	6	0.59	0.59	7.61	47.86
GO:0072659	protein localization to plasma membrane	4	0.79	0.72	9.26	65.43
