id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048583	regulation of response to stimulus	509	0.25	0.32	3.72	7.96
GO:0050794	regulation of cellular process	906	0.12	0.26	2.47	7.96
GO:0044237	cellular metabolic process	604	0.16	0.21	2.71	13.80
GO:0048583	regulation of response to stimulus	509	0.25	0.32	3.72	7.96
GO:0032268	regulation of cellular protein metabolic process	256	0.37	0.51	6.13	70.76
GO:0050896	response to stimulus	505	0.25	0.12	2.65	3.37
GO:0006810	transport	434	0.28	0.34	3.95	7.46
GO:0016043	cellular component organization	416	0.28	0.26	3.74	11.45
GO:0007166	cell surface receptor signaling pathway	373	0.43	0.51	5.91	23.17
GO:0009893	positive regulation of metabolic process	345	0.32	0.41	4.71	22.55
GO:0050793	regulation of developmental process	283	0.26	0.33	3.95	7.96
GO:0051240	positive regulation of multicellular organismal process	215	0.35	0.42	4.98	23.60
GO:0042662	negative regulation of mesodermal cell fate specification	1	0.84	0.84	9.50	745.93
GO:0010033	response to organic substance	285	0.35	0.37	4.75	9.28
GO:0048869	cellular developmental process	269	0.32	0.29	4.16	13.85
GO:0006355	regulation of transcription, DNA-templated	256	0.40	0.60	6.84	245.35
GO:0051128	regulation of cellular component organization	236	0.30	0.40	4.57	12.04
GO:0042127	regulation of cell proliferation	214	0.45	0.48	6.03	12.04
GO:0006464	cellular protein modification process	209	0.34	0.49	5.84	147.03
GO:0035556	intracellular signal transduction	195	0.51	0.55	6.92	23.17
GO:0034654	nucleobase-containing compound biosynthetic process	178	0.40	0.49	6.85	317.02
GO:0043065	positive regulation of apoptotic process	77	0.56	0.63	7.81	80.91
GO:0060548	negative regulation of cell death	120	0.54	0.56	7.27	41.94
GO:0007186	G-protein coupled receptor signaling pathway	153	0.55	0.57	7.20	23.17
GO:0006955	immune response	140	0.54	0.40	6.57	12.45
GO:0050865	regulation of cell activation	138	0.45	0.48	6.31	12.04
GO:0030334	regulation of cell migration	135	0.48	0.56	7.11	36.74
GO:0030155	regulation of cell adhesion	123	0.48	0.44	5.95	7.96
GO:0010629	negative regulation of gene expression	114	0.47	0.56	6.74	59.05
GO:0009653	anatomical structure morphogenesis	95	0.36	0.31	4.09	6.46
GO:0006508	proteolysis	70	0.55	0.57	7.34	47.86
GO:0007154	cell communication	64	0.46	0.36	5.27	7.39
GO:0048513	animal organ development	63	0.50	0.45	5.88	11.73
GO:0032092	positive regulation of protein binding	12	0.71	0.64	8.53	32.71
GO:0060401	cytosolic calcium ion transport	11	0.72	0.76	8.99	37.62
GO:0030521	androgen receptor signaling pathway	3	0.89	0.82	9.45	54.01
GO:0051901	positive regulation of mitochondrial depolarization	1	1.00	0.88	9.63	107.43
GO:0060447	bud outgrowth involved in lung branching	1	1.00	0.82	9.63	21.22
GO:0070318	positive regulation of G0 to G1 transition	1	1.00	0.85	9.63	82.72
GO:0001542	ovulation from ovarian follicle	1	1.00	0.75	9.63	27.16
