id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048522	positive regulation of cellular process	899	0.24	0.37	3.90	23.85
GO:0045785	positive regulation of cell adhesion	140	0.58	0.54	7.23	21.97
GO:0031323	regulation of cellular metabolic process	814	0.22	0.36	4.01	22.77
GO:0009966	regulation of signal transduction	581	0.33	0.45	5.35	37.59
GO:0019538	protein metabolic process	508	0.31	0.41	4.91	44.77
GO:0042221	response to chemical	485	0.32	0.29	4.12	6.14
GO:0051246	regulation of protein metabolic process	478	0.34	0.46	5.46	41.09
GO:0006355	regulation of transcription, DNA-templated	452	0.40	0.60	6.84	245.35
GO:0010033	response to organic substance	442	0.35	0.37	4.75	9.28
GO:0032268	regulation of cellular protein metabolic process	427	0.37	0.51	6.13	70.76
GO:0051240	positive regulation of multicellular organismal process	378	0.35	0.42	4.98	23.60
GO:0006464	cellular protein modification process	368	0.34	0.49	5.84	147.03
GO:0050776	regulation of immune response	348	0.38	0.44	5.64	22.45
GO:0031399	regulation of protein modification process	321	0.41	0.56	6.69	72.96
GO:0060732	positive regulation of inositol phosphate biosynthetic process	4	0.93	0.84	9.59	800.12
GO:0031399	regulation of protein modification process	321	0.41	0.56	6.69	72.96
GO:0060732	positive regulation of inositol phosphate biosynthetic process	4	0.93	0.84	9.59	800.12
GO:0071310	cellular response to organic substance	312	0.44	0.47	5.95	41.66
GO:0042981	regulation of apoptotic process	305	0.45	0.55	6.60	16.23
GO:0032101	regulation of response to external stimulus	220	0.40	0.45	5.60	11.65
GO:0006811	ion transport	218	0.38	0.44	5.19	10.99
GO:0051050	positive regulation of transport	217	0.42	0.50	5.84	25.90
GO:0071705	nitrogen compound transport	216	0.36	0.43	4.99	10.99
GO:0006351	transcription, DNA-templated	215	0.57	0.68	8.45	581.39
GO:0002694	regulation of leukocyte activation	190	0.46	0.52	6.81	24.92
GO:0043312	neutrophil degranulation	183	1.00	0.90	9.63	132.80
GO:0051707	response to other organism	180	0.42	0.46	6.41	24.63
GO:0050801	ion homeostasis	164	0.50	0.54	6.88	13.14
GO:0050900	leukocyte migration	156	0.60	0.59	8.02	26.94
GO:0055065	metal ion homeostasis	141	0.57	0.64	7.90	34.21
GO:0055067	monovalent inorganic cation homeostasis	31	0.67	0.69	8.82	34.21
GO:1903530	regulation of secretion by cell	148	0.44	0.54	6.38	28.69
GO:0043086	negative regulation of catalytic activity	147	0.49	0.49	6.28	18.42
GO:0060341	regulation of cellular localization	145	0.40	0.45	5.64	10.45
GO:0044255	cellular lipid metabolic process	141	0.38	0.44	5.89	38.02
GO:0006897	endocytosis	105	0.63	0.61	8.09	26.36
GO:0060326	cell chemotaxis	101	0.64	0.61	8.15	30.29
GO:0051051	negative regulation of transport	95	0.42	0.50	5.86	25.98
GO:0045765	regulation of angiogenesis	85	0.70	0.68	8.82	44.94
GO:0001818	negative regulation of cytokine production	81	0.51	0.55	7.03	44.36
GO:0001666	response to hypoxia	65	0.81	0.70	9.12	21.16
GO:0002687	positive regulation of leukocyte migration	61	0.66	0.71	8.96	238.70
GO:0060306	regulation of membrane repolarization	7	0.71	0.71	9.16	46.47
GO:1904062	regulation of cation transmembrane transport	59	0.49	0.59	7.03	34.83
GO:0051260	protein homooligomerization	54	0.89	0.77	9.41	42.03
GO:0050852	T cell receptor signaling pathway	53	1.00	0.92	9.63	219.43
GO:0071214	cellular response to abiotic stimulus	53	0.59	0.54	7.66	24.78
GO:0050804	modulation of chemical synaptic transmission	48	0.52	0.58	7.24	27.32
GO:0030593	neutrophil chemotaxis	45	1.00	0.90	9.63	130.30
