id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0009987	cellular process	1159	0.09	0.05	0.84	3.37
GO:0065008	regulation of biological quality	194	0.28	0.26	3.48	4.47
GO:0050789	regulation of biological process	897	0.09	0.17	1.80	4.47
GO:0065009	regulation of molecular function	245	0.33	0.29	4.10	4.47
GO:0072422	signal transduction involved in DNA damage checkpoint	19	0.80	0.77	9.45	87.74
GO:0007166	cell surface receptor signaling pathway	176	0.43	0.51	5.91	23.17
GO:0050896	response to stimulus	368	0.25	0.12	2.65	3.37
GO:0006810	transport	395	0.28	0.34	3.95	7.46
GO:0032502	developmental process	218	0.22	0.11	1.89	3.37
GO:0085018	maintenance of symbiont-containing vacuole by host	1	1.00	0.82	9.63	26.84
