id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0007165	signal transduction	771	0.36	0.43	5.06	19.43
GO:0051240	positive regulation of multicellular organismal process	341	0.35	0.42	4.98	23.60
GO:0031328	positive regulation of cellular biosynthetic process	301	0.41	0.53	6.32	170.14
GO:0006357	regulation of transcription by RNA polymerase II	289	0.44	0.63	7.11	248.57
GO:0008284	positive regulation of cell proliferation	233	0.56	0.57	7.27	43.45
GO:0051050	positive regulation of transport	197	0.42	0.50	5.84	25.90
GO:0016477	cell migration	195	0.47	0.48	6.31	17.13
GO:0043312	neutrophil degranulation	168	1.00	0.90	9.63	132.80
GO:0001819	positive regulation of cytokine production	134	0.51	0.54	6.97	44.26
GO:0006873	cellular ion homeostasis	133	0.55	0.60	7.73	50.28
GO:0043410	positive regulation of MAPK cascade	119	0.66	0.75	9.17	1017.24
GO:0032496	response to lipopolysaccharide	106	0.89	0.74	9.45	64.41
GO:0071417	cellular response to organonitrogen compound	90	0.53	0.56	7.37	128.53
GO:0002687	positive regulation of leukocyte migration	58	0.66	0.71	8.96	238.70
GO:0006898	receptor-mediated endocytosis	55	0.68	0.66	8.48	28.44
GO:0048545	response to steroid hormone	51	0.69	0.64	8.94	60.25
GO:0045766	positive regulation of angiogenesis	47	0.81	0.76	9.30	134.49
GO:0097746	regulation of blood vessel diameter	28	0.64	0.64	8.47	38.29
GO:0030449	regulation of complement activation	24	0.69	0.72	9.30	245.77
GO:0071398	cellular response to fatty acid	16	0.74	0.69	9.00	203.00
GO:0010863	positive regulation of phospholipase C activity	14	0.93	0.84	9.55	83.74
GO:0001774	microglial cell activation	13	0.93	0.79	9.51	31.20
GO:0032930	positive regulation of superoxide anion generation	7	1.00	0.88	9.63	144.58
GO:0002430	complement receptor mediated signaling pathway	7	0.93	0.86	9.58	218.74
GO:0060732	positive regulation of inositol phosphate biosynthetic process	4	0.93	0.84	9.59	800.12
GO:0043315	positive regulation of neutrophil degranulation	4	1.00	0.93	9.63	798.77
GO:0046085	adenosine metabolic process	3	0.87	0.83	9.55	443.47
GO:0007567	parturition	2	1.00	0.70	9.63	32.81
GO:1902943	positive regulation of voltage-gated chloride channel activity	2	1.00	0.92	9.63	1152.20
GO:0030238	male sex determination	1	0.89	0.70	9.29	21.56
GO:0061903	positive regulation of 1-phosphatidylinositol-3-kinase activity	1	1.00	0.95	9.63	1772.75
GO:0009609	response to symbiotic bacterium	1	0.93	0.79	9.52	57.43
GO:1903141	negative regulation of establishment of endothelial barrier	1	1.00	0.90	9.63	507.76
GO:0032959	inositol trisphosphate biosynthetic process	1	1.00	0.88	9.63	361.00
GO:1904303	positive regulation of maternal process involved in parturition	1	1.00	0.79	9.63	118.07
GO:0071258	cellular response to gravity	1	1.00	0.79	9.63	37.21
