id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0048522	positive regulation of cellular process	600	0.24	0.37	3.90	23.85
GO:0001933	negative regulation of protein phosphorylation	56	0.61	0.70	8.76	664.69
GO:0051716	cellular response to stimulus	338	0.35	0.30	4.36	13.53
GO:0010033	response to organic substance	312	0.35	0.37	4.75	9.28
GO:0009628	response to abiotic stimulus	96	0.46	0.35	5.43	6.14
GO:0006950	response to stress	305	0.39	0.32	4.70	6.14
GO:0006950	response to stress	305	0.39	0.32	4.70	6.14
GO:0006355	regulation of transcription, DNA-templated	284	0.40	0.60	6.84	245.35
GO:0042127	regulation of cell proliferation	251	0.45	0.48	6.03	12.04
GO:0030154	cell differentiation	214	0.39	0.39	5.18	16.68
GO:0051707	response to other organism	118	0.42	0.46	6.41	24.63
GO:0032496	response to lipopolysaccharide	86	0.89	0.74	9.45	64.41
GO:1902533	positive regulation of intracellular signal transduction	164	0.55	0.63	7.95	189.48
GO:0007186	G-protein coupled receptor signaling pathway	162	0.55	0.57	7.20	23.17
GO:0030334	regulation of cell migration	153	0.48	0.56	7.11	36.74
GO:0001934	positive regulation of protein phosphorylation	152	0.58	0.69	8.60	663.11
GO:0019221	cytokine-mediated signaling pathway	151	0.60	0.63	7.60	26.50
GO:0002764	immune response-regulating signaling pathway	128	0.59	0.58	7.89	48.80
GO:0006351	transcription, DNA-templated	127	0.57	0.68	8.45	581.39
GO:0050900	leukocyte migration	122	0.60	0.59	8.02	26.94
GO:0001818	negative regulation of cytokine production	53	0.51	0.55	7.03	44.36
GO:0001819	positive regulation of cytokine production	93	0.51	0.54	6.97	44.26
GO:0051093	negative regulation of developmental process	117	0.37	0.44	5.25	23.19
GO:0045785	positive regulation of cell adhesion	100	0.58	0.54	7.23	21.97
GO:0043065	positive regulation of apoptotic process	90	0.56	0.63	7.81	80.91
GO:0010469	regulation of signaling receptor activity	89	0.59	0.62	7.95	48.62
GO:0002697	regulation of immune effector process	86	0.44	0.47	6.05	10.80
GO:0050727	regulation of inflammatory response	73	0.53	0.59	7.40	31.59
GO:0070663	regulation of leukocyte proliferation	70	0.61	0.59	7.87	15.51
GO:0034613	cellular protein localization	70	0.45	0.48	6.33	26.83
GO:0050708	regulation of protein secretion	66	0.54	0.62	7.86	96.15
GO:0046888	negative regulation of hormone secretion	4	0.64	0.69	8.67	252.02
GO:0045786	negative regulation of cell cycle	67	0.51	0.54	7.10	42.35
GO:0048468	cell development	64	0.51	0.45	6.51	28.42
GO:0071345	cellular response to cytokine stimulus	62	0.67	0.63	8.21	61.60
GO:0120035	regulation of plasma membrane bounded cell projection organization	61	0.51	0.58	7.05	17.28
GO:0031329	regulation of cellular catabolic process	48	0.43	0.51	6.41	39.60
GO:0045637	regulation of myeloid cell differentiation	46	0.62	0.63	8.47	67.17
GO:0023014	signal transduction by protein phosphorylation	45	0.72	0.74	9.15	203.92
GO:0035690	cellular response to drug	44	0.56	0.53	7.02	41.91
GO:0019216	regulation of lipid metabolic process	41	0.45	0.52	6.42	13.04
GO:0097190	apoptotic signaling pathway	41	0.70	0.64	8.53	23.17
GO:0070098	chemokine-mediated signaling pathway	40	0.73	0.72	9.00	30.19
GO:0018108	peptidyl-tyrosine phosphorylation	40	0.81	0.80	9.41	338.33
GO:1903829	positive regulation of cellular protein localization	39	0.60	0.62	7.80	40.87
GO:0019722	calcium-mediated signaling	33	0.72	0.71	8.71	27.81
GO:0002576	platelet degranulation	32	1.00	0.88	9.63	39.86
GO:0050777	negative regulation of immune response	30	0.52	0.55	7.29	78.83
GO:0031334	positive regulation of protein complex assembly	30	0.61	0.63	8.09	105.22
GO:0016055	Wnt signaling pathway	29	0.59	0.65	7.65	28.58
GO:2000027	regulation of organ morphogenesis	28	0.45	0.52	6.54	42.54
GO:0060759	regulation of response to cytokine stimulus	28	0.59	0.55	7.43	11.65
GO:0051282	regulation of sequestering of calcium ion	24	0.68	0.59	8.42	31.13
GO:2000106	regulation of leukocyte apoptotic process	24	0.61	0.66	8.08	19.32
GO:0030856	regulation of epithelial cell differentiation	24	0.56	0.57	7.76	54.42
GO:0051092	positive regulation of NF-kappaB transcription factor activity	24	0.93	0.91	9.59	279.44
GO:0071103	DNA conformation change	22	0.67	0.63	8.24	21.24
