id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	4910	0.00	0.00	0.00	0.00
GO:0008150	biological_process	4910	0.00	0.00	0.00	0.00
GO:0065008	regulation of biological quality	846	0.28	0.26	3.48	4.47
GO:0045903	positive regulation of translational fidelity	2	1.00	0.90	9.63	1045.02
GO:0030836	positive regulation of actin filament depolymerization	5	0.83	0.85	9.50	392.21
GO:0050789	regulation of biological process	3336	0.09	0.17	1.80	4.47
GO:0065009	regulation of molecular function	945	0.33	0.29	4.10	4.47
GO:0065008	regulation of biological quality	846	0.28	0.26	3.48	4.47
GO:0045903	positive regulation of translational fidelity	2	1.00	0.90	9.63	1045.02
GO:0030836	positive regulation of actin filament depolymerization	5	0.83	0.85	9.50	392.21
GO:0050789	regulation of biological process	3336	0.09	0.17	1.80	4.47
GO:0065009	regulation of molecular function	945	0.33	0.29	4.10	4.47
GO:0051179	localization	1474	0.26	0.13	2.57	3.37
GO:0065003	protein-containing complex assembly	560	0.45	0.48	6.06	36.47
GO:0030154	cell differentiation	427	0.39	0.39	5.18	16.68
GO:0043312	neutrophil degranulation	182	1.00	0.90	9.63	132.80
GO:0045664	regulation of neuron differentiation	163	0.51	0.60	7.72	62.26
GO:0009615	response to virus	117	0.74	0.66	8.80	27.27
GO:0051260	protein homooligomerization	96	0.89	0.77	9.41	42.03
GO:0050773	regulation of dendrite development	40	0.76	0.78	9.51	86.24
GO:0007565	female pregnancy	33	1.00	0.70	9.63	32.81
GO:0015908	fatty acid transport	21	0.70	0.75	8.94	71.63
GO:0031100	animal organ regeneration	21	0.89	0.70	9.29	28.09
GO:0051290	protein heterotetramerization	12	1.00	0.85	9.63	85.45
GO:0045190	isotype switching	11	0.83	0.86	9.52	267.40
GO:0051131	chaperone-mediated protein complex assembly	5	1.00	0.82	9.63	44.52
GO:0061101	neuroendocrine cell differentiation	3	0.81	0.76	9.07	26.97
GO:0000492	box C/D snoRNP assembly	2	1.00	0.88	9.63	67.29
GO:0002314	germinal center B cell differentiation	1	1.00	0.90	9.63	149.81
