id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0032879	regulation of localization	1072	0.27	0.33	4.05	7.96
GO:0050794	regulation of cellular process	4151	0.12	0.26	2.47	7.96
GO:0048522	positive regulation of cellular process	2179	0.24	0.37	3.90	23.85
GO:0007165	signal transduction	1660	0.36	0.43	5.06	19.43
GO:0006355	regulation of transcription, DNA-templated	1598	0.40	0.60	6.84	245.35
GO:0016070	RNA metabolic process	1543	0.39	0.52	6.45	112.25
GO:0006464	cellular protein modification process	1380	0.34	0.49	5.84	147.03
GO:0009966	regulation of signal transduction	1292	0.33	0.45	5.35	37.59
GO:0032774	RNA biosynthetic process	1114	0.53	0.62	8.04	473.34
GO:0010629	negative regulation of gene expression	785	0.47	0.56	6.74	59.05
GO:0046907	intracellular transport	755	0.46	0.48	6.38	29.65
GO:0009967	positive regulation of signal transduction	710	0.44	0.54	6.71	140.23
GO:0015031	protein transport	671	0.48	0.59	6.99	54.46
GO:0045893	positive regulation of transcription, DNA-templated	661	0.52	0.67	8.14	1208.12
GO:0034622	cellular protein-containing complex assembly	415	0.48	0.53	6.52	40.42
GO:0051259	protein complex oligomerization	230	0.78	0.68	9.09	40.42
GO:0001932	regulation of protein phosphorylation	617	0.50	0.62	7.64	109.03
GO:0006508	proteolysis	570	0.55	0.57	7.34	47.86
GO:0030154	cell differentiation	565	0.39	0.39	5.18	16.68
GO:0045892	negative regulation of transcription, DNA-templated	533	0.56	0.69	8.52	1581.26
GO:0009968	negative regulation of signal transduction	514	0.44	0.54	6.68	140.65
GO:0050776	regulation of immune response	495	0.38	0.44	5.64	22.45
GO:0043066	negative regulation of apoptotic process	427	0.56	0.63	7.79	81.07
GO:0006259	DNA metabolic process	403	0.45	0.55	7.12	145.26
GO:0051345	positive regulation of hydrolase activity	343	0.57	0.57	7.42	32.99
GO:0008285	negative regulation of cell proliferation	315	0.56	0.57	7.31	43.61
GO:0043065	positive regulation of apoptotic process	308	0.56	0.63	7.81	80.91
GO:0043312	neutrophil degranulation	291	1.00	0.90	9.63	132.80
GO:0045786	negative regulation of cell cycle	284	0.51	0.54	7.10	42.35
GO:0034220	ion transmembrane transport	278	0.45	0.51	6.18	26.33
GO:0045087	innate immune response	246	0.68	0.59	8.16	26.47
GO:0048468	cell development	232	0.51	0.45	6.51	28.42
GO:0043410	positive regulation of MAPK cascade	231	0.66	0.75	9.17	1017.24
GO:0001819	positive regulation of cytokine production	225	0.51	0.54	6.97	44.26
GO:0072657	protein localization to membrane	217	0.58	0.58	7.59	29.83
GO:0030335	positive regulation of cell migration	215	0.58	0.64	8.22	157.26
GO:0006897	endocytosis	196	0.63	0.61	8.09	26.36
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	190	0.76	0.78	9.31	348.36
GO:0071417	cellular response to organonitrogen compound	180	0.53	0.56	7.37	128.53
GO:0009615	response to virus	159	0.74	0.66	8.80	27.27
GO:0035690	cellular response to drug	153	0.56	0.53	7.02	41.91
