id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0032482	Rab protein signal transduction	30	1.00	0.88	9.63	29.61
GO:0016043	cellular component organization	1572	0.28	0.26	3.74	11.45
GO:0044237	cellular metabolic process	3060	0.16	0.21	2.71	13.80
GO:0065007	biological regulation	3555	0.08	0.04	0.98	3.37
GO:0072086	specification of loop of Henle identity	2	0.93	0.76	9.47	26.26
GO:0042310	vasoconstriction	11	0.75	0.75	9.10	39.68
GO:0008104	protein localization	660	0.40	0.40	5.07	7.46
GO:0006810	transport	1329	0.28	0.34	3.95	7.46
GO:0010033	response to organic substance	658	0.35	0.37	4.75	9.28
GO:0006950	response to stress	890	0.39	0.32	4.70	6.14
GO:0048856	anatomical structure development	403	0.33	0.29	3.70	6.46
GO:0035176	social behavior	16	1.00	0.70	9.63	22.58
