id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0044260	cellular macromolecule metabolic process	243	0.28	0.39	4.44	30.44
GO:0048522	positive regulation of cellular process	194	0.24	0.37	3.90	23.85
GO:0008285	negative regulation of cell proliferation	21	0.56	0.57	7.31	43.61
GO:0006355	regulation of transcription, DNA-templated	144	0.40	0.60	6.84	245.35
GO:0006464	cellular protein modification process	113	0.34	0.49	5.84	147.03
GO:0009966	regulation of signal transduction	96	0.33	0.45	5.35	37.59
GO:0035556	intracellular signal transduction	76	0.51	0.55	6.92	23.17
GO:1903364	positive regulation of cellular protein catabolic process	5	0.72	0.74	9.30	870.97
GO:0019220	regulation of phosphate metabolic process	60	0.41	0.53	6.26	28.98
GO:0051130	positive regulation of cellular component organization	61	0.42	0.50	5.95	43.84
GO:0032693	negative regulation of interleukin-10 production	1	0.89	0.77	9.43	65.25
GO:0051240	positive regulation of multicellular organismal process	60	0.35	0.42	4.98	23.60
GO:0045595	regulation of cell differentiation	57	0.34	0.42	5.25	23.33
GO:0030154	cell differentiation	47	0.39	0.39	5.18	16.68
GO:0043066	negative regulation of apoptotic process	32	0.56	0.63	7.79	81.07
GO:0006952	defense response	26	0.56	0.48	6.67	9.54
GO:0030334	regulation of cell migration	25	0.48	0.56	7.11	36.74
GO:0031347	regulation of defense response	23	0.40	0.49	5.73	14.14
GO:0019221	cytokine-mediated signaling pathway	21	0.60	0.63	7.60	26.50
GO:0046649	lymphocyte activation	15	0.55	0.52	7.16	18.06
GO:0016055	Wnt signaling pathway	13	0.59	0.65	7.65	28.58
GO:0050900	leukocyte migration	12	0.60	0.59	8.02	26.94
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	10	0.80	0.80	9.39	355.88
GO:0001701	in utero embryonic development	10	1.00	0.85	9.63	22.50
GO:0060271	cilium assembly	9	0.87	0.76	9.41	137.68
GO:0045619	regulation of lymphocyte differentiation	4	0.57	0.63	8.36	97.97
GO:0051251	positive regulation of lymphocyte activation	7	0.58	0.64	8.19	127.58
GO:0019722	calcium-mediated signaling	7	0.72	0.71	8.71	27.81
GO:0043393	regulation of protein binding	7	0.59	0.55	7.49	9.33
GO:2000027	regulation of organ morphogenesis	7	0.45	0.52	6.54	42.54
GO:0090630	activation of GTPase activity	5	1.00	0.85	9.63	49.34
GO:0008584	male gonad development	4	1.00	0.79	9.63	50.96
GO:0035735	intraciliary transport involved in cilium assembly	3	1.00	0.88	9.63	77.81
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	3	0.62	0.66	8.48	139.22
GO:0001755	neural crest cell migration	3	0.80	0.72	9.09	22.57
GO:0034446	substrate adhesion-dependent cell spreading	3	1.00	0.82	9.63	56.23
GO:0060009	Sertoli cell development	3	0.93	0.76	9.52	53.97
GO:0048873	homeostasis of number of cells within a tissue	2	0.89	0.77	9.38	26.75
GO:0007602	phototransduction	2	0.81	0.73	9.34	75.43
GO:0048469	cell maturation	2	0.70	0.55	8.24	25.22
GO:0009083	branched-chain amino acid catabolic process	2	0.79	0.77	9.39	378.50
GO:0006596	polyamine biosynthetic process	2	0.77	0.76	9.28	263.11
GO:0048013	ephrin receptor signaling pathway	2	1.00	0.88	9.63	31.00
GO:0001954	positive regulation of cell-matrix adhesion	2	0.87	0.76	9.34	50.26
GO:0030277	maintenance of gastrointestinal epithelium	1	0.93	0.82	9.53	27.02
GO:0072289	metanephric nephron tubule formation	1	1.00	0.85	9.63	32.06
GO:0060221	retinal rod cell differentiation	1	1.00	0.88	9.63	25.92
GO:0097055	agmatine biosynthetic process	1	1.00	0.82	9.63	79.23
GO:0007616	long-term memory	1	1.00	0.85	9.63	22.23
GO:0003382	epithelial cell morphogenesis	1	0.87	0.76	9.37	47.45
GO:0014032	neural crest cell development	1	0.89	0.74	9.51	65.00
GO:0035914	skeletal muscle cell differentiation	1	0.87	0.68	9.29	21.07
GO:0061138	morphogenesis of a branching epithelium	1	0.70	0.64	8.48	36.50
GO:0046533	negative regulation of photoreceptor cell differentiation	1	0.80	0.80	9.46	407.22
GO:0021915	neural tube development	1	1.00	0.79	9.63	33.01
GO:0038114	interleukin-21-mediated signaling pathway	1	1.00	0.85	9.63	30.19
GO:0072197	ureter morphogenesis	1	1.00	0.75	9.63	27.65
GO:0060018	astrocyte fate commitment	1	0.93	0.76	9.47	21.63
GO:0048709	oligodendrocyte differentiation	1	0.89	0.74	9.34	23.15
GO:0030885	regulation of myeloid dendritic cell activation	1	0.89	0.77	9.38	27.11
GO:0043011	myeloid dendritic cell differentiation	1	0.89	0.77	9.49	91.17
GO:1904864	negative regulation of beta-catenin-TCF complex assembly	1	1.00	0.85	9.63	113.99
GO:0060644	mammary gland epithelial cell differentiation	1	0.83	0.70	9.12	24.20
GO:0035162	embryonic hemopoiesis	1	0.93	0.79	9.49	36.11
