id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	1951	0.00	0.00	0.00	0.00
GO:0065007	biological regulation	1514	0.08	0.04	0.98	3.37
GO:0071850	mitotic cell cycle arrest	3	0.87	0.78	9.42	120.35
GO:0043149	stress fiber assembly	4	1.00	0.88	9.63	75.14
GO:0009987	cellular process	1733	0.09	0.05	0.84	3.37
GO:0042699	follicle-stimulating hormone signaling pathway	3	1.00	0.82	9.63	62.84
GO:0065007	biological regulation	1514	0.08	0.04	0.98	3.37
GO:0071850	mitotic cell cycle arrest	3	0.87	0.78	9.42	120.35
GO:0043149	stress fiber assembly	4	1.00	0.88	9.63	75.14
GO:0009987	cellular process	1733	0.09	0.05	0.84	3.37
GO:0042699	follicle-stimulating hormone signaling pathway	3	1.00	0.82	9.63	62.84
GO:0065007	biological regulation	1514	0.08	0.04	0.98	3.37
GO:0071850	mitotic cell cycle arrest	3	0.87	0.78	9.42	120.35
GO:0043149	stress fiber assembly	4	1.00	0.88	9.63	75.14
GO:0009987	cellular process	1733	0.09	0.05	0.84	3.37
GO:0042699	follicle-stimulating hormone signaling pathway	3	1.00	0.82	9.63	62.84
GO:0065007	biological regulation	1514	0.08	0.04	0.98	3.37
GO:0071850	mitotic cell cycle arrest	3	0.87	0.78	9.42	120.35
GO:0043149	stress fiber assembly	4	1.00	0.88	9.63	75.14
GO:0009987	cellular process	1733	0.09	0.05	0.84	3.37
GO:0042699	follicle-stimulating hormone signaling pathway	3	1.00	0.82	9.63	62.84
GO:0065007	biological regulation	1514	0.08	0.04	0.98	3.37
GO:0071850	mitotic cell cycle arrest	3	0.87	0.78	9.42	120.35
GO:0043149	stress fiber assembly	4	1.00	0.88	9.63	75.14
GO:0009987	cellular process	1733	0.09	0.05	0.84	3.37
GO:0042699	follicle-stimulating hormone signaling pathway	3	1.00	0.82	9.63	62.84
GO:0065007	biological regulation	1514	0.08	0.04	0.98	3.37
GO:0071850	mitotic cell cycle arrest	3	0.87	0.78	9.42	120.35
GO:0043149	stress fiber assembly	4	1.00	0.88	9.63	75.14
GO:0009987	cellular process	1733	0.09	0.05	0.84	3.37
GO:0042699	follicle-stimulating hormone signaling pathway	3	1.00	0.82	9.63	62.84
GO:0042592	homeostatic process	233	0.45	0.42	5.70	8.64
GO:0007602	phototransduction	3	0.81	0.73	9.34	75.43
GO:0050896	response to stimulus	765	0.25	0.12	2.65	3.37
GO:0006810	transport	621	0.28	0.34	3.95	7.46
